genome_id,metagenome_id,genome_length,num_contigs,n50,num_16s,num_5s,num_23s,num_trna,completeness,contamination,quality_score,mimag_quality,otu_id,ecosystem,ecosystem_category,ecosystem_type,habitat,longitude,latitude
3300025686_22,3300025686,2758839,96,49884,1,0,0,35,86.56,3.23,70.41,MQ,OTU-2581,d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__UBA1062;f__UBA1062;g__UBA1062;s__GCA_001896555.1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.27,34.72
3300025686_26,3300025686,2604759,204,17124,0,1,2,35,89.29,0,89.29,MQ,OTU-3300,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__SG8-4;f__SG8-4;g__4572-13;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.27,34.72
3300025686_42,3300025686,1813148,157,14936,1,0,0,39,97.39,0.68,93.99,MQ,OTU-14894,d__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.27,34.72
3300025686_41,3300025686,1852436,39,84511,2,1,1,45,97.71,0.33,96.06,HQ,OTU-17093,d__Archaea;p__Halobacterota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__UBA9949;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.27,34.72
3300025686_40,3300025686,1855103,297,6530,0,1,0,37,63.52,1.59,55.57,MQ,OTU-8813,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__DTU049;g__DTU049;s__DTU049 sp1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.27,34.72
3300025686_46,3300025686,1597593,255,6743,0,1,0,29,78.82,1.25,72.57,MQ,OTU-884,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__UBA12059;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.27,34.72
3300025686_45,3300025686,1753577,37,78887,4,2,1,48,100,0,100,HQ,OTU-14896,d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Thermovirgaceae;g__58-81;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.27,34.72
3300025686_49,3300025686,1542928,48,114271,2,1,1,45,87.01,2.81,72.96,MQ,OTU-3704,d__Archaea;p__Euryarchaeota;c__Thermococci;o__Methanofastidiosales;f__Methanofastidiosaceae;g__Methanofastidiosum;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.27,34.72
3300025686_48,3300025686,1626763,230,7608,0,0,0,26,75.88,4.4,53.88,MQ,OTU-9253,d__Bacteria;p__Marinisomatota;c__UBA2242;o__UBA2242;f__UBA2242;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.27,34.72
3300025686_64,3300025686,1021492,173,6059,1,0,0,12,59.89,1.1,54.39,MQ,OTU-16248,d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__Cloacimonadaceae;g__UBA1060;s__GCA_002316305.1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.27,34.72
3300025686_61,3300025686,1117080,204,5811,0,1,0,27,53.83,0.7,50.33,MQ,OTU-15969,d__Archaea;p__Halobacterota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocullaceae;g__Methanoculleus;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.27,34.72
3300025686_63,3300025686,1091480,154,8109,0,0,0,31,78.84,2.68,65.44,MQ,OTU-10686,d__Bacteria;p__Caldisericota;c__Caldisericia;o__;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.27,34.72
3300025686_3,3300025686,5971008,569,14294,1,1,1,44,83.81,3.51,66.26,MQ,OTU-5139,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.27,34.72
3300025686_4,3300025686,5332382,224,34588,0,1,1,34,77.27,1.14,71.57,MQ,OTU-5142,d__Bacteria;p__Planctomycetota;c__Brocadiae;o__;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.27,34.72
3300025686_8,3300025686,3852636,98,68641,0,0,0,37,79.71,3.37,62.86,MQ,OTU-13746,d__Bacteria;p__Spirochaetota;c__UBA4802;o__UBA4802;f__UBA5550;g__RBG-16-49-21;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.27,34.72
3300025638_7,3300025638,3279608,324,12730,1,1,1,43,84.55,2.73,70.9,MQ,OTU-11532,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Thermoflexales;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.05,34.65
3300025638_3,3300025638,4846586,81,117332,1,1,1,47,98.86,1.14,93.16,HQ,OTU-12465,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__SG8-4;f__SG8-4;g__PLanc-01;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.05,34.65
3300025638_2,3300025638,5422348,78,122928,1,1,2,53,96.59,1.14,90.89,HQ,OTU-13605,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.05,34.65
3300025638_6,3300025638,3604907,110,47402,0,0,0,39,97.97,3.38,81.07,MQ,OTU-13920,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__Pedosphaeraceae;g__UBA8199;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.05,34.65
3300025638_38,3300025638,2038719,184,15789,0,0,1,38,94.51,2.75,80.76,MQ,OTU-13897,d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__Cloacimonadaceae;g__Cloacimonas;s__Cloacimonas acidaminovorans,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.05,34.65
3300025638_36,3300025638,2113651,198,14689,1,0,0,31,83.84,2.3,72.34,MQ,OTU-8812,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__UBA8932;g__UBA8932;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.05,34.65
3300025638_33,3300025638,2287987,198,17072,1,1,0,39,93.91,2.53,81.26,MQ,OTU-12029,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.05,34.65
3300025638_32,3300025638,2325943,108,34421,1,1,1,44,95.48,1.29,89.03,HQ,OTU-13900,d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA8958;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.05,34.65
3300025638_30,3300025638,2368189,72,56431,0,0,0,41,97.39,0.65,94.14,MQ,OTU-15202,d__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanotrichales;f__Methanotrichaceae;g__Methanothrix;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.05,34.65
3300025638_11,3300025638,2884083,198,22322,1,1,1,41,84.01,1.29,77.56,MQ,OTU-13278,d__Bacteria;p__Myxococcota;c__UBA9042;o__GCA-2863065;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.05,34.65
3300025638_10,3300025638,2963922,171,32435,1,0,0,34,93.06,3.59,75.11,MQ,OTU-2581,d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__UBA1062;f__UBA1062;g__UBA1062;s__GCA_001896555.1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.05,34.65
3300025638_13,3300025638,2837726,138,34060,1,2,0,35,84.29,2.92,69.69,MQ,OTU-16645,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__vadinHA17;g__UBA8202;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.05,34.65
3300025638_12,3300025638,2906800,451,6864,2,1,1,35,64.28,2.83,50.13,MQ,OTU-7864,d__Bacteria;p__Acidobacteriota;c__UBA6911;o__;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.05,34.65
3300025638_15,3300025638,2796361,32,151444,2,1,1,45,95.45,0,95.45,HQ,OTU-9569,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__SG8-4;f__SG8-4;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.05,34.65
3300025638_14,3300025638,2798368,104,53029,0,2,0,38,96.67,1.19,90.72,MQ,OTU-13280,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Salinivirgaceae;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.05,34.65
3300025638_58,3300025638,877241,175,5071,0,0,0,14,64.91,0,64.91,MQ,OTU-3682,d__Bacteria;p__;c__;o__;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.05,34.65
3300025638_56,3300025638,1034999,16,149912,1,1,1,34,51.4,0,51.4,MQ,OTU-3704,d__Archaea;p__Euryarchaeota;c__Thermococci;o__Methanofastidiosales;f__Methanofastidiosaceae;g__Methanofastidiosum;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.05,34.65
3300025638_28,3300025638,2340648,280,10198,1,1,1,42,91.22,0.47,88.87,HQ,OTU-11170,d__Bacteria;p__Thermotogota;c__Thermotogae;o__Petrotogales;f__Kosmotogaceae;g__Mesotoga;s__Mesotoga sp1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.05,34.65
3300025638_29,3300025638,2411914,172,20661,1,1,1,43,87.33,2.73,73.68,MQ,OTU-15956,d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__LD1-PB3;f__Lenti-01;g__Lenti-01;s__GCA_001604235.1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.05,34.65
3300025638_21,3300025638,2583867,100,44162,1,3,1,43,93.96,0.34,92.26,HQ,OTU-15194,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__GCA_002394695.1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.05,34.65
3300025638_22,3300025638,2555567,96,45284,0,2,1,42,99.18,1.74,90.48,MQ,OTU-2226,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__UBA4179;s__GCA_002347785.1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.05,34.65
3300025638_24,3300025638,2507180,134,27122,0,1,0,40,93.01,3.23,76.86,MQ,OTU-17558,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__TTA-H9;g__TTA-H9;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.05,34.65
3300025638_68,3300025638,547734,32,23658,1,0,1,42,82.18,2.66,68.88,MQ,OTU-3973,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.05,34.65
3300025638_48,3300025638,1495915,188,9407,2,1,1,42,82.3,2.09,71.85,MQ,OTU-15969,d__Archaea;p__Halobacterota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocullaceae;g__Methanoculleus;s__UBA10089,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.05,34.65
3300025638_47,3300025638,1580898,88,29056,3,2,2,42,97.46,0.68,94.06,MQ,OTU-14896,d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Thermovirgaceae;g__58-81;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.05,34.65
3300025638_45,3300025638,1783512,33,83451,2,1,1,44,97.71,0,97.71,HQ,OTU-17093,d__Archaea;p__Halobacterota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__UBA9949;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.05,34.65
3300025638_43,3300025638,1870569,256,8213,1,0,0,39,77.64,0.85,73.39,MQ,OTU-3835,d__Bacteria;p__Firmicutes_D;c__Dethiobacteria;o__DTU022;f__DTU022;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,135.05,34.65
2199352010_2,2199352010,3600212,298,15963,0,0,0,37,93.99,3.36,77.19,MQ,OTU-16024,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Muricauda;s__,Wastewater,Nutrient removal,Wastewater treatment,-77.1012,39.0043
3300009540_57,3300009540,1653339,185,10710,0,0,0,27,65.42,1.18,59.52,MQ,OTU-1443,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__,Wastewater,Activated Sludge,Activated Sludge,16.2,48.3
3300009540_39,3300009540,2825749,304,11753,1,0,0,43,88.13,1.97,78.28,MQ,OTU-791,d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Thermomicrobiales;f__UBA10626;g__UBA10626;s__UBA10626 sp1,Wastewater,Activated Sludge,Activated Sludge,16.2,48.3
3300009540_38,3300009540,2796639,331,10720,1,0,0,38,85.12,1.38,78.22,MQ,OTU-792,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__;s__,Wastewater,Activated Sludge,Activated Sludge,16.2,48.3
3300009540_17,3300009540,3897517,55,134702,0,0,0,32,100,0.99,95.05,MQ,OTU-222,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Niabella;s__,Wastewater,Activated Sludge,Activated Sludge,16.2,48.3
3300009540_11,3300009540,6402157,292,32302,0,2,0,44,95.27,2.73,81.62,MQ,OTU-223,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__Caldilinea;s__,Wastewater,Activated Sludge,Activated Sludge,16.2,48.3
3300009540_35,3300009540,2902087,103,41721,1,0,1,34,98.08,0.48,95.68,MQ,OTU-797,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767-A;f__OLB10;g__OLB10;s__,Wastewater,Activated Sludge,Activated Sludge,16.2,48.3
3300009540_33,3300009540,2933980,386,8926,0,0,0,27,81.82,0.28,80.42,MQ,OTU-5603,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__envOPS12;g__UBA12294;s__,Wastewater,Activated Sludge,Activated Sludge,16.2,48.3
3300009540_36,3300009540,2855363,55,81574,1,2,2,32,97.29,0.99,92.34,HQ,OTU-796,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__UBA8649;g__;s__,Wastewater,Activated Sludge,Activated Sludge,16.2,48.3
3300009540_43,3300009540,2382455,318,8435,0,0,0,32,72.37,2.7,58.87,MQ,OTU-11241,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__,Wastewater,Activated Sludge,Activated Sludge,16.2,48.3
3300009540_46,3300009540,2471297,127,31971,1,0,0,32,96.69,0.96,91.89,MQ,OTU-10853,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Nitrosomonadaceae;g__Nitrosomonas;s__,Wastewater,Activated Sludge,Activated Sludge,16.2,48.3
3300009540_47,3300009540,2257872,345,7210,0,0,0,23,77.2,2.46,64.9,MQ,OTU-10854,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__,Wastewater,Activated Sludge,Activated Sludge,16.2,48.3
3300009540_44,3300009540,2600682,301,10734,0,2,0,22,70.85,1.58,62.95,MQ,OTU-10855,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__UKL13-2;g__GR16-43;s__,Wastewater,Activated Sludge,Activated Sludge,16.2,48.3
3300009540_24,3300009540,3450417,226,22739,1,0,0,40,90.2,0.72,86.6,MQ,OTU-10195,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__,Wastewater,Activated Sludge,Activated Sludge,16.2,48.3
3300009540_25,3300009540,3383910,51,121521,1,1,1,43,97.44,1.71,88.89,HQ,OTU-10196,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;g__;s__,Wastewater,Activated Sludge,Activated Sludge,16.2,48.3
3300009540_27,3300009540,3288316,367,11501,1,1,1,43,86.82,1.21,80.77,MQ,OTU-10198,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Thermoflexales;f__;g__;s__,Wastewater,Activated Sludge,Activated Sludge,16.2,48.3
3300009540_22,3300009540,3667715,135,49346,1,1,1,37,97.31,3.23,81.16,HQ,OTU-10200,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__,Wastewater,Activated Sludge,Activated Sludge,16.2,48.3
3300009540_28,3300009540,3234475,180,30017,1,0,0,38,88.35,0.81,84.3,MQ,OTU-7392,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__PHOS-HE28 sp1,Wastewater,Activated Sludge,Activated Sludge,16.2,48.3
3300009540_91,3300009540,748349,76,12003,1,1,2,30,50.28,0,50.28,MQ,OTU-9184,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__Saccharimonas;s__,Wastewater,Activated Sludge,Activated Sludge,16.2,48.3
3300029314_6,3300029314,3246252,85,131461,0,1,0,33,75.86,1.72,67.26,MQ,OTU-8492,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__IMCC26256;f__;g__;s__,Wastewater,Activated Sludge,Activated sludge,9.86538,57.05
3300029314_4,3300029314,4979337,163,49240,1,1,1,46,90,1.09,84.55,HQ,OTU-8494,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__;f__;g__;s__,Wastewater,Activated Sludge,Activated sludge,9.86538,57.05
3300023194_8,3300023194,3413112,117,41569,0,1,1,40,97.85,1.24,91.65,MQ,OTU-17979,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__,Wastewater,Activated Sludge,activated sludge,-105.084,40.5853
3300023194_7,3300023194,3688051,28,176702,1,4,1,50,99.29,0.11,98.74,HQ,OTU-17986,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__,Wastewater,Activated Sludge,activated sludge,-105.084,40.5853
3300023194_5,3300023194,5874631,836,7836,1,3,0,32,76.38,1.44,69.18,MQ,OTU-17987,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomaceae;g__Spirosoma;s__,Wastewater,Activated Sludge,activated sludge,-105.084,40.5853
3300023194_11,3300023194,1945942,338,5790,0,0,0,25,55.63,0.84,51.43,MQ,OTU-17425,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Asticcacaulis;s__,Wastewater,Activated Sludge,activated sludge,-105.084,40.5853
3300023201_10,3300023201,3949307,497,9448,0,0,0,47,86.6,0.43,84.45,MQ,OTU-6815,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Elsterales;f__Elsteraceae;g__;s__,Wastewater,Activated Sludge,activated sludge,-105.084,40.5853
3300023201_9,3300023201,3999361,28,234365,1,2,0,29,94.33,0.3,92.83,MQ,OTU-8561,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__UBA2336;s__,Wastewater,Activated Sludge,activated sludge,-105.084,40.5853
3300023201_7,3300023201,4639985,103,77347,0,1,0,40,96.49,0.88,92.09,MQ,OTU-5203,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methylomonas;s__Methylomonas koyamae_A,Wastewater,Activated Sludge,activated sludge,-105.084,40.5853
3300023201_6,3300023201,5606827,763,8506,0,0,1,50,75.83,3.85,56.58,MQ,OTU-5204,d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Obscuribacterales;f__Obscuribacteraceae;g__Ga0077546;s__,Wastewater,Activated Sludge,activated sludge,-105.084,40.5853
3300023187_8,3300023187,3290866,72,76337,1,1,1,41,98.95,1.13,93.3,HQ,OTU-15324,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__,Wastewater,Activated Sludge,activated sludge,-105.084,40.5853
3300023187_9,3300023187,2957649,36,133817,1,2,1,35,99.29,0,99.29,HQ,OTU-1803,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__GCA_002786385.1,Wastewater,Activated Sludge,activated sludge,-105.084,40.5853
3300023187_6,3300023187,3637825,11,1971972,0,2,0,35,99.51,0,99.51,MQ,OTU-15333,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA1935;s__,Wastewater,Activated Sludge,activated sludge,-105.084,40.5853
3300023187_4,3300023187,4605751,735,6609,1,2,0,41,65.88,0.87,61.53,MQ,OTU-15335,d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__;s__,Wastewater,Activated Sludge,activated sludge,-105.084,40.5853
3300023211_11,3300023211,2647958,379,8029,0,0,0,22,70.63,0,70.63,MQ,OTU-6243,d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__UBA1609;g__;s__,Wastewater,Activated Sludge,activated sludge,-105.084,40.5853
3300023211_5,3300023211,4868711,61,147680,1,1,1,40,84.24,0.99,79.29,MQ,OTU-3185,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA1946;s__,Wastewater,Activated Sludge,activated sludge,-105.084,40.5853
3300023211_8,3300023211,4422286,424,15441,2,1,1,28,76.07,1.71,67.52,MQ,OTU-6242,d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Obscuribacterales;f__Obscuribacteraceae;g__Obscuribacter;s__,Wastewater,Activated Sludge,activated sludge,-105.084,40.5853
3300023211_9,3300023211,4047015,139,44824,1,1,0,34,94.94,0.6,91.94,MQ,OTU-8561,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__UBA2336;s__,Wastewater,Activated Sludge,activated sludge,-105.084,40.5853
3300002702_13,3300002702,2548043,82,49524,1,0,0,37,81.61,0.65,78.36,MQ,OTU-4027,d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__Smithellaceae;g__UBA8904;s__GCA_002347685.1,Wastewater,Industrial wastewater,Hydrocarbon resource environments,-110.53,55.07
3300002702_10,3300002702,2978320,236,16070,1,1,2,45,90.03,2.06,79.73,HQ,OTU-4028,d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__LD1-PB3;f__Lenti-01;g__Lenti-01;s__GCA_002347655.1,Wastewater,Industrial wastewater,Hydrocarbon resource environments,-110.53,55.07
3300002702_15,3300002702,1409970,100,22115,0,0,0,12,81.33,3.81,62.28,MQ,OTU-4032,d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__UBA2284;s__GCA_002345705.1,Wastewater,Industrial wastewater,Hydrocarbon resource environments,-110.53,55.07
3300002702_20,3300002702,665885,4,511626,1,0,0,37,53.96,0,53.96,MQ,OTU-8176,d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__UBA1400;f__Collierbacteraceae;g__UBA2277;s__UBA2277 sp2,Wastewater,Industrial wastewater,Hydrocarbon resource environments,-110.53,55.07
3300025618_9,3300025618,2800850,308,11724,1,0,0,49,88.1,2.41,76.05,MQ,OTU-8759,d__Bacteria;p__Thermotogota;c__Thermotogae;o__Petrotogales;f__Petrotogaceae;g__Defluviitoga;s__Defluviitoga tunisiensis,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-122.27,37.8
3300025618_29,3300025618,1942240,121,37175,1,0,0,39,89.22,0.98,84.32,MQ,OTU-5111,d__Bacteria;p__Firmicutes_E;c__DTU015;o__D8A-2;f__D2;g__UBA3907;s__GCA_002391545.1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-122.27,37.8
3300025618_22,3300025618,2214407,95,35181,1,4,2,49,95.1,1.01,90.05,HQ,OTU-5158,d__Bacteria;p__Firmicutes_G;c__DTU065;o__DTU065;f__DTU065;g__DTU065;s__GCA_001512545.1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-122.27,37.8
3300025618_20,3300025618,2336819,156,21132,1,1,0,31,92.77,1.98,82.87,MQ,OTU-4771,d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU010;f__DTU010;g__DTU010;s__GCA_001512825.1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-122.27,37.8
3300025618_26,3300025618,2041643,61,51476,1,2,1,47,97.81,0.73,94.16,HQ,OTU-1657,d__Bacteria;p__Firmicutes_F;c__Halanaerobiia;o__Halanaerobiales;f__DTU029;g__DTU029;s__GCA_001512435.1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-122.27,37.8
3300025618_27,3300025618,1877931,159,15100,1,1,1,44,94.56,0,94.56,HQ,OTU-15133,d__Bacteria;p__Thermotogota;c__Thermotogae;o__Thermotogales;f__Fervidobacteriaceae;g__Fervidobacterium;s__UBA8200,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-122.27,37.8
3300025618_25,3300025618,2092197,133,24808,1,0,0,29,86.02,0,86.02,MQ,OTU-3835,d__Bacteria;p__Firmicutes_D;c__Dethiobacteria;o__DTU022;f__DTU022;g__;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-122.27,37.8
3300025618_44,3300025618,1309205,184,7420,1,3,1,24,79.03,1.66,70.73,MQ,OTU-1236,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata_A;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__DTU008;s__GCA_001512965.1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-122.27,37.8
3300025618_40,3300025618,1463046,39,62011,1,0,0,37,83.62,0.52,81.02,MQ,OTU-3201,d__Bacteria;p__Thermotogota;c__Thermotogae;o__Petrotogales;f__Petrotogaceae;g__Defluviitoga;s__,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-122.27,37.8
3300025618_30,3300025618,1871737,114,28057,0,1,0,44,91.18,0.98,86.28,MQ,OTU-6,d__Bacteria;p__Firmicutes_G;c__SHA-98;o__UBA4971;f__UBA4971;g__UBA2557;s__GCA_002340435.1,Wastewater,Anaerobic digestor,Anaerobic digestor sludge,-122.27,37.8
