locus_tag,ftype,length_bp,gene,EC_number,COG,product,bin
EEIKLKKP_03032,CDS,1197,epsF_3,,COG1459,Type II secretion system protein F,UW7-IIF
EEIKLKKP_03033,CDS,1704,xpsE,,COG2804,Type II secretion system protein E,UW7-IIF
EEIKLKKP_03034,CDS,855,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03035,CDS,591,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03036,CDS,627,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03037,CDS,393,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03038,CDS,2484,sctC_3,,,Type 3 secretion system secretin,UW7-IIF
EEIKLKKP_03039,CDS,534,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03040,CDS,441,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03041,CDS,678,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03042,CDS,630,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03043,CDS,1539,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03044,CDS,129,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03045,CDS,243,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03046,CDS,228,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03047,CDS,228,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03048,CDS,525,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03049,CDS,471,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03050,CDS,681,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03051,CDS,618,dnaE2_1,2.7.7.7,,Error-prone DNA polymerase,UW7-IIF
EEIKLKKP_03052,CDS,288,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03053,CDS,3102,dnaE2_2,2.7.7.7,,Error-prone DNA polymerase,UW7-IIF
EEIKLKKP_03054,CDS,1323,rimO,2.8.4.4,COG0621,Ribosomal protein S12 methylthiotransferase RimO,UW7-IIF
EEIKLKKP_03055,CDS,897,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03056,CDS,2778,hscA_3,,,Chaperone protein HscA,UW7-IIF
EEIKLKKP_03057,CDS,219,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03058,CDS,2061,recD,3.1.11.5,COG0507,RecBCD enzyme subunit RecD,UW7-IIF
EEIKLKKP_03059,CDS,3768,recB_2,3.1.11.5,COG1074,RecBCD enzyme subunit RecB,UW7-IIF
EEIKLKKP_03060,CDS,3540,recC,3.1.11.5,COG1330,RecBCD enzyme subunit RecC,UW7-IIF
EEIKLKKP_03061,CDS,771,yaaA,,COG3022,Peroxide stress resistance protein YaaA,UW7-IIF
EEIKLKKP_03062,CDS,1989,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03063,CDS,465,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03064,CDS,474,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03065,CDS,735,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03066,CDS,5016,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03067,CDS,1365,srpC,,COG2059,putative chromate transport protein,UW7-IIF
EEIKLKKP_03068,CDS,495,dps2,1.16.-.-,COG0783,DNA protection during starvation protein 2,UW7-IIF
EEIKLKKP_03069,CDS,2067,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03070,CDS,1227,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03071,CDS,435,pfyP,,,Blue-light photoreceptor,UW7-IIF
EEIKLKKP_03072,CDS,453,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03073,CDS,1125,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03074,CDS,1176,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03075,CDS,1335,bioA,2.6.1.62,,Adenosylmethionine-8-amino-7-oxononanoate aminotransferase,UW7-IIF
EEIKLKKP_03076,CDS,1161,bioF_2,2.3.1.47,COG0156,8-amino-7-oxononanoate synthase,UW7-IIF
EEIKLKKP_03077,CDS,765,bioH,3.1.1.85,,Pimeloyl-[acyl-carrier protein] methyl ester esterase,UW7-IIF
EEIKLKKP_03078,CDS,771,bioC_2,2.1.1.197,COG0500,Malonyl-[acyl-carrier protein] O-methyltransferase,UW7-IIF
EEIKLKKP_03079,CDS,675,bioD1,6.3.3.3,COG0132,ATP-dependent dethiobiotin synthetase BioD 1,UW7-IIF
EEIKLKKP_03080,CDS,1182,bktB,2.3.1.16,COG0183,Beta-ketothiolase BktB,UW7-IIF
EEIKLKKP_03081,CDS,972,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03082,CDS,648,nudL,3.6.1.-,,putative Nudix hydrolase NudL,UW7-IIF
EEIKLKKP_03083,CDS,261,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03084,CDS,678,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03085,CDS,444,uspA,,COG0589,Universal stress protein A ,UW7-IIF
EEIKLKKP_03086,CDS,462,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03087,CDS,237,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03088,CDS,1317,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03089,CDS,393,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03090,CDS,744,anr,,,Transcriptional activator protein Anr,UW7-IIF
EEIKLKKP_03091,CDS,1398,hemN,1.3.98.3,COG0635,Oxygen-independent coproporphyrinogen III oxidase,UW7-IIF
EEIKLKKP_03092,CDS,681,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03093,CDS,2448,copA_3,7.2.2.8,COG2217,Copper-exporting P-type ATPase,UW7-IIF
EEIKLKKP_03094,CDS,216,,,COG2608,putative protein,UW7-IIF
EEIKLKKP_03095,CDS,1104,selD,2.7.9.3,COG0709,"Selenide, water dikinase",UW7-IIF
EEIKLKKP_03096,CDS,1239,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03097,CDS,1443,glgA,2.4.1.21,COG0297,Glycogen synthase,UW7-IIF
EEIKLKKP_03098,CDS,1269,glgC,2.7.7.27,COG0448,Glucose-1-phosphate adenylyltransferase,UW7-IIF
EEIKLKKP_03099,CDS,1644,pgm,5.4.2.2,COG0033,Phosphoglucomutase,UW7-IIF
EEIKLKKP_03100,CDS,1635,pgi,5.3.1.9,COG0166,Glucose-6-phosphate isomerase,UW7-IIF
EEIKLKKP_03101,CDS,438,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03102,CDS,1269,imuB,,,Protein ImuB,UW7-IIF
EEIKLKKP_03103,CDS,708,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03104,CDS,603,lexA,3.4.21.88,COG1974,LexA repressor,UW7-IIF
EEIKLKKP_03105,CDS,456,bcp_2,1.11.1.15,COG1225,Peroxiredoxin Bcp,UW7-IIF
EEIKLKKP_03106,CDS,1425,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03107,CDS,1281,,,COG1305,putative protein,UW7-IIF
EEIKLKKP_03108,CDS,1449,dnaB,3.6.4.12,COG0305,Replicative DNA helicase,UW7-IIF
EEIKLKKP_03109,CDS,459,rplI,,COG0359,50S ribosomal protein L9,UW7-IIF
EEIKLKKP_03110,CDS,276,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03111,CDS,381,priB,,,Primosomal replication protein N,UW7-IIF
EEIKLKKP_03112,CDS,381,rpsF,,COG0360,30S ribosomal protein S6,UW7-IIF
EEIKLKKP_03113,CDS,723,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03114,CDS,2289,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03115,CDS,285,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03116,CDS,1971,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03117,CDS,5973,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03118,CDS,843,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03119,CDS,468,pal_6,,,Peptidoglycan-associated lipoprotein,UW7-IIF
EEIKLKKP_03120,CDS,300,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03121,CDS,537,hspA_1,,COG0071,Spore protein SP21,UW7-IIF
EEIKLKKP_03122,CDS,360,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03123,CDS,519,ymdB,3.1.1.106,COG2110,O-acetyl-ADP-ribose deacetylase,UW7-IIF
EEIKLKKP_03124,CDS,657,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03125,CDS,882,menH_3,4.2.99.20,,"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase",UW7-IIF
EEIKLKKP_03126,CDS,555,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03127,CDS,564,satP,,COG1584,Succinate-acetate/proton symporter SatP,UW7-IIF
EEIKLKKP_03128,CDS,627,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03129,CDS,450,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03130,CDS,1839,sfrB,1.-.-.-,COG0493,NADPH-Fe(3+) oxidoreductase subunit beta,UW7-IIF
EEIKLKKP_03131,CDS,1839,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03132,CDS,1056,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03133,CDS,360,cidA,,,Holin-like protein CidA,UW7-IIF
EEIKLKKP_03134,CDS,717,yohK,,COG1346,Inner membrane protein YohK,UW7-IIF
EEIKLKKP_03135,CDS,1953,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03136,CDS,1149,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03137,CDS,1170,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03138,CDS,2664,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03139,CDS,372,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03140,CDS,711,csm3,3.1.-.-,COG1337,CRISPR system Cms endoribonuclease Csm3,UW7-IIF
EEIKLKKP_03141,CDS,954,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03142,CDS,1641,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03143,CDS,1023,,,,hypothetical protein,UW7-IIF
,repeat_region,4786,,,,,UW7-IIF
EEIKLKKP_03144,CDS,348,cas2_1,3.1.-.-,,CRISPR-associated endoribonuclease Cas2,UW7-IIF
EEIKLKKP_03145,CDS,1020,cas1_1,3.1.-.-,COG1518,CRISPR-associated endonuclease Cas1,UW7-IIF
EEIKLKKP_03146,CDS,297,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03147,CDS,2247,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03148,CDS,618,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03149,CDS,633,yfcF,2.5.1.18,COG0625,Glutathione S-transferase YfcF,UW7-IIF
EEIKLKKP_03150,CDS,402,yecN,,COG3788,Inner membrane protein YecN,UW7-IIF
EEIKLKKP_03151,CDS,582,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03152,CDS,276,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03153,CDS,897,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03154,CDS,891,ada,,COG0350,Bifunctional transcriptional activator/DNA repair enzyme Ada,UW7-IIF
EEIKLKKP_03155,CDS,903,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03156,CDS,552,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03157,CDS,375,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03158,CDS,564,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03159,CDS,207,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03160,CDS,222,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03161,CDS,555,fldP,,,Flavodoxin FldP,UW7-IIF
EEIKLKKP_03162,CDS,702,yhhW,1.13.11.24,COG1741,"Quercetin 2,3-dioxygenase",UW7-IIF
EEIKLKKP_03163,CDS,957,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03164,CDS,891,dmlR_2,,,HTH-type transcriptional regulator DmlR,UW7-IIF
EEIKLKKP_03165,CDS,648,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03166,CDS,561,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03167,CDS,480,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03168,CDS,765,mtnB,4.2.1.109,,Methylthioribulose-1-phosphate dehydratase,UW7-IIF
EEIKLKKP_03169,CDS,333,cutA,,COG1324,Divalent-cation tolerance protein CutA,UW7-IIF
EEIKLKKP_03170,CDS,1767,dsbD_2,1.8.1.8,COG4232,Thiol:disulfide interchange protein DsbD,UW7-IIF
EEIKLKKP_03171,CDS,1470,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03172,CDS,1965,kup_1,,,Low affinity potassium transport system protein kup,UW7-IIF
EEIKLKKP_03173,CDS,1377,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03174,CDS,150,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03175,CDS,414,klcA,,,Antirestriction protein KlcA,UW7-IIF
EEIKLKKP_03176,CDS,309,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03177,CDS,210,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03178,CDS,261,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03179,CDS,231,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03180,CDS,279,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03181,CDS,318,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03182,CDS,1305,mdtA_3,,,Multidrug resistance protein MdtA,UW7-IIF
EEIKLKKP_03183,CDS,3069,mdtC_1,,,Multidrug resistance protein MdtC,UW7-IIF
EEIKLKKP_03184,CDS,591,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03185,CDS,1311,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03186,CDS,492,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03187,CDS,189,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03188,CDS,369,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03189,CDS,543,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03190,CDS,1242,acr3,,COG0798,Arsenical-resistance protein Acr3,UW7-IIF
EEIKLKKP_03191,CDS,336,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03192,CDS,1011,gap3,1.2.1.12,COG0057,Glyceraldehyde-3-phosphate dehydrogenase 3,UW7-IIF
EEIKLKKP_03193,CDS,1299,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03194,CDS,987,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03195,CDS,1386,eno_2,4.2.1.11,,Enolase,UW7-IIF
EEIKLKKP_03196,CDS,375,hspA_2,,COG0071,Spore protein SP21,UW7-IIF
EEIKLKKP_03197,CDS,435,,,,18 kDa heat shock protein,UW7-IIF
EEIKLKKP_03198,CDS,963,cbpA,,COG2214,Curved DNA-binding protein,UW7-IIF
EEIKLKKP_03199,CDS,309,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03200,CDS,726,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03201,CDS,330,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03202,CDS,612,hupC,,COG1969,putative Ni/Fe-hydrogenase B-type cytochrome subunit,UW7-IIF
EEIKLKKP_03203,CDS,936,menH_4,4.2.99.20,,"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase",UW7-IIF
EEIKLKKP_03204,CDS,1548,lcfB_3,6.2.1.3,COG0318,Long-chain-fatty-acid--CoA ligase,UW7-IIF
EEIKLKKP_03205,CDS,804,bacC,1.1.1.385,,Dihydroanticapsin 7-dehydrogenase,UW7-IIF
EEIKLKKP_03206,CDS,1326,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03207,CDS,333,zapA,,,Cell division protein ZapA,UW7-IIF
EEIKLKKP_03208,CDS,201,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03209,CDS,1758,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03210,CDS,414,,,COG2703,Bacteriohemerythrin,UW7-IIF
EEIKLKKP_03211,CDS,1950,yheS,,COG0488,putative ABC transporter ATP-binding protein YheS,UW7-IIF
EEIKLKKP_03212,CDS,873,purU,3.5.1.10,COG0788,Formyltetrahydrofolate deformylase,UW7-IIF
EEIKLKKP_03213,CDS,648,thrH,3.1.3.3,COG0560,Phosphoserine phosphatase ThrH,UW7-IIF
EEIKLKKP_03214,CDS,597,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03215,CDS,1464,ubiD,4.1.1.98,COG0043,3-octaprenyl-4-hydroxybenzoate carboxy-lyase,UW7-IIF
EEIKLKKP_03216,CDS,399,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03217,CDS,324,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03218,CDS,651,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03219,CDS,207,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03220,CDS,345,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03221,CDS,1311,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03222,tRNA,90,,,,tRNA-Ser(cga),UW7-IIF
EEIKLKKP_03223,CDS,1284,serS,6.1.1.11,COG0172,Serine--tRNA ligase,UW7-IIF
EEIKLKKP_03224,CDS,1317,rarA,,COG2256,Replication-associated recombination protein A,UW7-IIF
EEIKLKKP_03225,CDS,225,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03226,CDS,1416,tgs2,2.3.1.20,,putative diacyglycerol O-acyltransferase tgs2,UW7-IIF
EEIKLKKP_03227,CDS,423,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03228,CDS,957,gcvA_2,,,Glycine cleavage system transcriptional activator,UW7-IIF
EEIKLKKP_03229,CDS,180,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03230,CDS,441,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03231,CDS,1464,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03232,CDS,2196,polC_2,2.7.7.7,,DNA polymerase III PolC-type,UW7-IIF
EEIKLKKP_03233,CDS,369,phoP_2,,COG0745,Alkaline phosphatase synthesis transcriptional regulatory protein PhoP,UW7-IIF
EEIKLKKP_03234,CDS,2787,sasA_14,2.7.-.-,,Adaptive-response sensory-kinase SasA,UW7-IIF
EEIKLKKP_03235,CDS,201,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03236,CDS,840,menB,4.1.3.36,COG0447,"1,4-dihydroxy-2-naphthoyl-CoA synthase",UW7-IIF
EEIKLKKP_03237,CDS,1119,,5.1.1.-,COG4948,L-amino acid-D/L-Glu epimerase,UW7-IIF
EEIKLKKP_03238,CDS,2094,pcrA,3.6.4.12,,ATP-dependent DNA helicase PcrA,UW7-IIF
EEIKLKKP_03239,CDS,1956,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03240,CDS,828,mutM,3.2.2.23,COG0266,Formamidopyrimidine-DNA glycosylase,UW7-IIF
EEIKLKKP_03241,CDS,1752,bepA_8,3.4.-.-,,Beta-barrel assembly-enhancing protease,UW7-IIF
EEIKLKKP_03242,CDS,507,lolB,,,Outer-membrane lipoprotein LolB,UW7-IIF
EEIKLKKP_03243,CDS,882,ispE,2.7.1.148,COG1947,4-diphosphocytidyl-2-C-methyl-D-erythritol kinase,UW7-IIF
EEIKLKKP_03244,tRNA,77,,,,tRNA-Gln(ttg),UW7-IIF
EEIKLKKP_03245,CDS,951,prs,2.7.6.1,COG0462,Ribose-phosphate pyrophosphokinase,UW7-IIF
EEIKLKKP_03246,CDS,603,rplY,,,50S ribosomal protein L25,UW7-IIF
EEIKLKKP_03247,CDS,570,pth,3.1.1.29,,Peptidyl-tRNA hydrolase,UW7-IIF
EEIKLKKP_03248,CDS,1092,ychF,,COG0012,Ribosome-binding ATPase YchF,UW7-IIF
EEIKLKKP_03249,CDS,3189,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03250,CDS,711,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03251,CDS,546,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03252,CDS,819,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03253,CDS,210,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03254,CDS,306,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03255,CDS,207,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03256,CDS,474,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03257,CDS,1434,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03258,CDS,480,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03259,CDS,1710,tamA,,COG0729,Translocation and assembly module subunit TamA,UW7-IIF
EEIKLKKP_03260,CDS,4044,tamB,,COG2911,Translocation and assembly module subunit TamB,UW7-IIF
EEIKLKKP_03261,CDS,672,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03262,CDS,1050,ywlC,2.7.7.87,COG0009,Threonylcarbamoyl-AMP synthase,UW7-IIF
EEIKLKKP_03263,CDS,1158,purK,6.3.4.18,,N5-carboxyaminoimidazole ribonucleotide synthase,UW7-IIF
EEIKLKKP_03264,CDS,498,purE,5.4.99.18,COG0041,N5-carboxyaminoimidazole ribonucleotide mutase,UW7-IIF
EEIKLKKP_03265,CDS,852,folD,,COG0190,Bifunctional protein FolD protein,UW7-IIF
EEIKLKKP_03266,CDS,636,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03267,CDS,1905,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03268,CDS,2694,aceE,1.2.4.1,COG2609,Pyruvate dehydrogenase E1 component,UW7-IIF
EEIKLKKP_03269,CDS,1629,aceF,2.3.1.12,COG0508,Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex,UW7-IIF
EEIKLKKP_03270,CDS,1737,lpdA,1.8.1.4,COG1249,Dihydrolipoyl dehydrogenase,UW7-IIF
EEIKLKKP_03271,CDS,747,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03272,CDS,717,,,,IS1182 family transposase ISThsp16,UW7-IIF
EEIKLKKP_03273,CDS,339,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03274,CDS,3102,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03275,CDS,2805,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03276,CDS,1209,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03277,CDS,1980,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03278,tRNA,77,,,,tRNA-Met(cat),UW7-IIF
EEIKLKKP_03279,CDS,291,groS,,COG0234,10 kDa chaperonin,UW7-IIF
EEIKLKKP_03280,CDS,1653,groL,,COG0459,60 kDa chaperonin,UW7-IIF
EEIKLKKP_03281,CDS,1911,ppiD,5.2.1.8,COG0760,Peptidyl-prolyl cis-trans isomerase D,UW7-IIF
EEIKLKKP_03282,tRNA,77,,,,tRNA-Asp(gtc),UW7-IIF
EEIKLKKP_03283,tRNA,76,,,,tRNA-Val(tac),UW7-IIF
EEIKLKKP_03284,CDS,2427,lon,3.4.21.53,COG0466,Lon protease,UW7-IIF
EEIKLKKP_03285,CDS,1275,clpX_2,,COG1219,ATP-dependent Clp protease ATP-binding subunit ClpX,UW7-IIF
EEIKLKKP_03286,CDS,633,clpP,3.4.21.92,COG0740,ATP-dependent Clp protease proteolytic subunit,UW7-IIF
EEIKLKKP_03287,CDS,1320,tig,5.2.1.8,COG0544,Trigger factor,UW7-IIF
EEIKLKKP_03288,CDS,999,moaA_2,,,"GTP 3',8-cyclase",UW7-IIF
EEIKLKKP_03289,CDS,693,hdl IVa,3.8.1.2,,(S)-2-haloacid dehalogenase 4A,UW7-IIF
EEIKLKKP_03290,CDS,1335,tolC_2,,COG1538,Outer membrane protein TolC,UW7-IIF
EEIKLKKP_03291,CDS,1383,prsE_1,,,Type I secretion system membrane fusion protein PrsE,UW7-IIF
EEIKLKKP_03292,CDS,1776,prsD,,,Type I secretion system ATP-binding protein PrsD,UW7-IIF
EEIKLKKP_03293,CDS,231,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03294,CDS,861,gltI_3,,COG0834,Glutamate/aspartate import solute-binding protein,UW7-IIF
EEIKLKKP_03295,CDS,786,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03296,CDS,900,cysM,2.5.1.47,COG0031,Cysteine synthase B,UW7-IIF
EEIKLKKP_03297,CDS,1011,hldD,5.1.3.20,,ADP-L-glycero-D-manno-heptose-6-epimerase,UW7-IIF
EEIKLKKP_03298,CDS,933,rfaE,2.7.1.167,COG2870,D-beta-D-heptose 7-phosphate kinase,UW7-IIF
EEIKLKKP_03299,CDS,1170,lapB_1,,COG2956,Lipopolysaccharide assembly protein B,UW7-IIF
EEIKLKKP_03300,CDS,288,ihfB,,COG0776,Integration host factor subunit beta,UW7-IIF
EEIKLKKP_03301,CDS,1680,rpsA,,COG0539,30S ribosomal protein S1,UW7-IIF
EEIKLKKP_03302,CDS,1971,aroA,2.5.1.19,,3-phosphoshikimate 1-carboxyvinyltransferase,UW7-IIF
EEIKLKKP_03303,CDS,888,tyrC,1.3.1.43,,Cyclohexadienyl dehydrogenase,UW7-IIF
EEIKLKKP_03304,CDS,1089,hisC_2,2.6.1.9,,Histidinol-phosphate aminotransferase,UW7-IIF
EEIKLKKP_03305,CDS,1092,pheA,,,Bifunctional chorismate mutase/prephenate dehydratase,UW7-IIF
EEIKLKKP_03306,CDS,2625,gyrA,5.6.2.2,COG0188,DNA gyrase subunit A,UW7-IIF
EEIKLKKP_03307,CDS,324,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03308,CDS,279,,,,hypothetical protein,UW7-IIF
,repeat_region,607,,,,,UW7-IIF
EEIKLKKP_03309,CDS,207,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03310,CDS,4734,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03311,CDS,1938,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03312,CDS,660,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03313,CDS,1545,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03314,CDS,921,gltI_4,,COG0834,Glutamate/aspartate import solute-binding protein,UW7-IIF
EEIKLKKP_03315,CDS,1512,ilvA,4.3.1.19,COG1171,L-threonine dehydratase biosynthetic IlvA,UW7-IIF
EEIKLKKP_03316,CDS,939,cysK1,2.5.1.47,COG0031,O-acetylserine sulfhydrylase,UW7-IIF
EEIKLKKP_03317,CDS,1167,patB,4.4.1.13,COG1168,Cystathionine beta-lyase PatB,UW7-IIF
EEIKLKKP_03318,CDS,1629,malL,3.2.1.10,COG0366,"Oligo-1,6-glucosidase",UW7-IIF
EEIKLKKP_03319,CDS,1383,cdgJ_3,3.1.4.52,COG3434,Cyclic di-GMP phosphodiesterase CdgJ,UW7-IIF
EEIKLKKP_03320,CDS,1635,aer,,COG0840,Aerotaxis receptor,UW7-IIF
EEIKLKKP_03321,CDS,2745,glnE,,COG1391,Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme,UW7-IIF
EEIKLKKP_03322,CDS,3957,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03323,CDS,846,nit1,3.5.1.128,,Deaminated glutathione amidase,UW7-IIF
EEIKLKKP_03324,CDS,1449,tldD,3.4.-.-,COG0312,Metalloprotease TldD,UW7-IIF
EEIKLKKP_03325,CDS,1641,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03326,CDS,2016,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03327,CDS,165,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03328,CDS,2103,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03329,CDS,912,,,,hypothetical protein,UW7-IIF
EEIKLKKP_03330,CDS,1092,,,,hypothetical protein,UW7-IIF
