target_id	length	eff_length	est_counts	tpm
FCNOHOGK_03781	1419	1273.75	5	0.142085
FCNOHOGK_03782	447	301.85	5	0.599569
FCNOHOGK_03783	1170	1024.75	17	0.600471
FCNOHOGK_03784	549	403.75	22	1.97229
FCNOHOGK_03785	1005	859.75	34	1.43142
FCNOHOGK_03786	438	292.909	0	0
FCNOHOGK_03787	450	304.85	6	0.712403
FCNOHOGK_03788	753	607.75	14	0.833804
FCNOHOGK_03789	270	128.09	1	0.282584
FCNOHOGK_03790	786	640.75	2	0.11298
FCNOHOGK_03791	531	385.75	0	0
FCNOHOGK_03792	1341	1195.75	8	0.242165
FCNOHOGK_03793	2046	1900.75	15	0.285645
FCNOHOGK_03794	963	817.75	7	0.309841
FCNOHOGK_03795	1149	1003.75	7	0.252426
FCNOHOGK_03796	690	544.75	3	0.199336
FCNOHOGK_03797	783	637.75	5	0.283779
FCNOHOGK_03798	750	604.75	6	0.359117
FCNOHOGK_03799	1254	1108.75	48	1.567
FCNOHOGK_03800	678	532.75	25	1.69855
FCNOHOGK_03801	405	260.047	16	2.22705
FCNOHOGK_03802	411	266.047	5	0.680256
FCNOHOGK_03803	705	559.75	7	0.452653
FCNOHOGK_03804	282	139.479	1	0.259509
FCNOHOGK_03805	477	331.786	4	0.436378
FCNOHOGK_03806	831	685.75	7	0.369482
FCNOHOGK_03807	726	580.75	1	0.0623264
FCNOHOGK_03808	747	601.75	8	0.48121
FCNOHOGK_03809	885	739.75	3	0.14679
FCNOHOGK_03810	1377	1231.75	15	0.440788
FCNOHOGK_03811	2088	1942.75	14	0.260839
FCNOHOGK_03812	1140	994.75	3	0.109161
FCNOHOGK_03813	1917	1771.75	51	1.04191
FCNOHOGK_03814	861	715.75	27	1.36541
FCNOHOGK_03815	390	245.123	13	1.91964
FCNOHOGK_03816	939	793.75	16	0.729621
FCNOHOGK_03817	978	832.75	22	0.956245
FCNOHOGK_03818	1698	1552.75	12	0.279731
FCNOHOGK_03819	429	283.967	17	2.16692
FCNOHOGK_03820	1749	1603.75	1	0.0225696
FCNOHOGK_03821	588	442.75	5	0.408764
FCNOHOGK_03822	1242	1096.75	21	0.693063
FCNOHOGK_03823	540	394.75	1	0.0916936
FCNOHOGK_03824	1332	1186.75	18	0.549003
FCNOHOGK_03825	429	283.967	2	0.254932
FCNOHOGK_03826	744	598.75	7	0.423169
FCNOHOGK_03827	177	50.1477	1	0.721788
FCNOHOGK_03828	1077	931.75	29	1.12657
FCNOHOGK_03829	921	775.75	0	0
FCNOHOGK_03830	201	67.8527	0	0
FCNOHOGK_03831	2913	2767.75	4	0.0523111
FCNOHOGK_03832	444	298.85	9	1.09006
FCNOHOGK_03833	297	153.895	0	0
FCNOHOGK_03834	702	556.75	1	0.0650131
FCNOHOGK_03835	294	150.956	0	0
FCNOHOGK_03836	1515	1369.75	0	0
FCNOHOGK_03837	1197	1051.75	3	0.103245
FCNOHOGK_03838	1587	1441.75	0	0
FCNOHOGK_03839	1500	1354.75	1	0.0267179
FCNOHOGK_03840	1500	1354.75	1	0.0267179
FCNOHOGK_03841	864	718.75	2	0.100719
FCNOHOGK_03842	327	182.926	6	1.18723
FCNOHOGK_03843	966	820.75	3	0.132304
FCNOHOGK_03844	516	370.75	1	0.0976293
FCNOHOGK_03845	933	787.75	3	0.137846
FCNOHOGK_03846	1515	1369.75	1	0.0264253
FCNOHOGK_03847	1308	1162.75	9	0.280167
FCNOHOGK_03848	648	502.75	0	0
FCNOHOGK_03849	240	100.579	1	0.359876
FCNOHOGK_03850	252	111.399	0	0
FCNOHOGK_03851	186	56.5288	0	0
FCNOHOGK_03852	540	394.75	3	0.275081
FCNOHOGK_03853	2388	2242.75	1	0.0161391
FCNOHOGK_03854	303	159.641	11	2.49407
FCNOHOGK_03855	3381	3235.75	13	0.145422
FCNOHOGK_03856	2601	2455.75	9	0.132654
FCNOHOGK_03857	429	283.967	0	0
FCNOHOGK_03858	1335	1189.75	4	0.121693
FCNOHOGK_03859	888	742.75	10	0.487325
FCNOHOGK_03860	1248	1102.75	2	0.0656469
FCNOHOGK_03861	540	394.75	0	0
FCNOHOGK_03862	1956	1810.75	12	0.239874
FCNOHOGK_03863	2583	2437.75	5.0144	0.0744545
FCNOHOGK_03864	2172	2026.75	13.0241	0.232599
FCNOHOGK_03865	474	328.819	2	0.220158
FCNOHOGK_03866	2229	2083.75	3	0.0521119
FCNOHOGK_03867	756	610.75	4	0.23706
FCNOHOGK_03868	876	730.75	6	0.297196
FCNOHOGK_03869	2529	2383.75	13	0.197398
FCNOHOGK_03870	2325	2179.75	8	0.132845
FCNOHOGK_03871	618	472.75	29	2.22038
FCNOHOGK_03872	870	724.75	12	0.599314
FCNOHOGK_03873	1950	1804.75	74	1.48414
FCNOHOGK_03874	420	274.967	3	0.394914
FCNOHOGK_03875	1722	1576.75	2	0.0459122
FCNOHOGK_03876	780	634.75	1	0.0570241
FCNOHOGK_03877	990	844.75	0	0
FCNOHOGK_03878	1872	1726.75	8	0.167696
FCNOHOGK_03879	201	67.8527	6	3.2007
FCNOHOGK_03880	345	200.584	24	4.33089
FCNOHOGK_03881	249	108.705	0	0
FCNOHOGK_03882	2526	2380.75	6.13408	0.0932602
FCNOHOGK_03883	939	793.75	0	0
FCNOHOGK_03884	903	757.75	0	0
FCNOHOGK_03885	468	322.819	2	0.224249
FCNOHOGK_03886	2835	2689.75	2	0.0269141
FCNOHOGK_03887	672	526.75	0	0
FCNOHOGK_03888	2172	2026.75	9	0.160732
FCNOHOGK_03889	87	9.76	238.75	885.431
FCNOHOGK_03890	1554	1408.75	149	3.82837
FCNOHOGK_03891	330	185.834	20	3.89552
FCNOHOGK_03892	399	254.098	7	0.997143
FCNOHOGK_03893	1206	1060.75	58	1.97914
FCNOHOGK_03894	576	430.75	12	1.00836
FCNOHOGK_03895	744	598.75	301	18.1963
FCNOHOGK_03896	216	79.8069	1	0.453545
FCNOHOGK_03897	831	685.75	1	0.0527832
FCNOHOGK_03898	1032	886.75	3	0.122456
FCNOHOGK_03899	477	331.786	5	0.545472
FCNOHOGK_03900	2418	2272.75	15	0.238891
FCNOHOGK_03901	1347	1201.75	8	0.240956
FCNOHOGK_03902	3330	3184.75	15	0.170481
FCNOHOGK_03903	417	271.967	5	0.66545
FCNOHOGK_03904	762	616.75	8	0.469507
FCNOHOGK_03905	726	580.75	4	0.249306
FCNOHOGK_03906	483	337.786	6	0.64294
FCNOHOGK_03907	717	571.75	5.01904	0.317743
FCNOHOGK_03908	1329	1183.75	4	0.12231
FCNOHOGK_03909	285	142.322	27	6.86676
FCNOHOGK_03910	204	70.2224	2	1.0309
FCNOHOGK_03911	438	292.909	10	1.23574
FCNOHOGK_03912	858	712.75	9	0.457053
FCNOHOGK_03913	1089	943.75	2	0.0767068
FCNOHOGK_03914	414	268.994	3	0.403683
FCNOHOGK_03915	738	592.75	0	0
FCNOHOGK_03916	2769	2623.75	6	0.0827732
FCNOHOGK_03917	189	58.7765	0	0
FCNOHOGK_03918	282	139.479	0	0
FCNOHOGK_03919	276	133.771	1	0.270583
FCNOHOGK_03920	342	197.644	7	1.28196
FCNOHOGK_03921	438	292.909	8	0.988594
FCNOHOGK_03922	786	640.75	219	12.3713
FCNOHOGK_03923	543	397.75	3564	324.331
FCNOHOGK_03924	1281	1135.75	191	6.08712
FCNOHOGK_03925	525	379.75	695	66.2443
FCNOHOGK_03926	1263	1117.75	801	25.9387
FCNOHOGK_03927	783	637.75	4776	271.066
FCNOHOGK_03928	1341	1195.75	7017	212.409
FCNOHOGK_03929	801	655.75	3619	199.761
FCNOHOGK_03930	753	607.75	7043	419.463
FCNOHOGK_03931	342	197.644	0	0
FCNOHOGK_03932	501	355.786	3	0.305206
FCNOHOGK_03933	195	63.3467	0	0
FCNOHOGK_03934	816	670.75	0	0
FCNOHOGK_03935	2202	2056.75	8	0.140789
FCNOHOGK_03936	807	661.75	1	0.0546975
FCNOHOGK_03937	1158	1012.75	73	2.60905
FCNOHOGK_03938	849	703.75	213	10.9553
FCNOHOGK_03939	225	87.4393	0	0
FCNOHOGK_03940	2442	2296.75	3	0.047279
FCNOHOGK_03941	654	508.75	1	0.071147
FCNOHOGK_03942	369	224.264	1	0.1614
FCNOHOGK_03943	183	54.3046	2	1.33307
FCNOHOGK_03944	504	358.786	1	0.100885
FCNOHOGK_03945	1002	856.75	0	0
FCNOHOGK_03946	699	553.75	3	0.196096
FCNOHOGK_03947	1137	991.75	1	0.0364971
FCNOHOGK_03948	339	194.683	0	0
FCNOHOGK_03949	183	54.3046	1	0.666537
FCNOHOGK_03950	1488	1342.75	2	0.0539133
FCNOHOGK_03951	465	319.819	2	0.226353
FCNOHOGK_03952	1911	1765.75	0	0
FCNOHOGK_03953	636	490.75	0	0
FCNOHOGK_03954	807	661.75	0	0
FCNOHOGK_03955	741	595.75	0	0
FCNOHOGK_03956	603	457.75	3	0.237222
FCNOHOGK_03957	1131	985.75	2	0.0734386
FCNOHOGK_03958	930	784.75	12	0.553492
FCNOHOGK_03959	834	688.75	16	0.840852
FCNOHOGK_03960	834	688.75	37	1.94447
FCNOHOGK_03961	1692	1546.75	10	0.234014
FCNOHOGK_03962	1695	1549.75	4	0.0934242
FCNOHOGK_03963	4533	4387.75	66	0.544456
FCNOHOGK_03964	717	571.75	5	0.316537
FCNOHOGK_03965	1689	1543.75	5	0.117234
FCNOHOGK_03966	942	796.75	53	2.40777
FCNOHOGK_03967	690	544.75	11	0.730898
FCNOHOGK_03968	1200	1054.75	4.5	0.154427
FCNOHOGK_03969	828	682.75	0.5	0.0265075
FCNOHOGK_03970	702	556.75	65.6289	4.26674
FCNOHOGK_03971	495	349.786	16	1.65569
FCNOHOGK_03972	507	361.786	12	1.20058
FCNOHOGK_03973	1215	1069.75	12	0.406032
FCNOHOGK_03974	2016	1870.75	6	0.11609
FCNOHOGK_03975	2016	1870.75	2	0.0386968
FCNOHOGK_03976	1320	1174.75	5	0.154058
FCNOHOGK_03977	294	150.956	3	0.719336
FCNOHOGK_03978	1449	1303.75	45	1.24934
FCNOHOGK_03979	846	700.75	13	0.671493
FCNOHOGK_03980	3924	3778.75	5	0.0478942
FCNOHOGK_03981	2838	2692.75	6	0.0806522
FCNOHOGK_03982	2559	2413.75	9.0162	0.135205
FCNOHOGK_03983	1005	859.75	0	0
FCNOHOGK_03984	2673	2527.75	2	0.0286389
FCNOHOGK_03985	483	337.786	1	0.107157
FCNOHOGK_03986	3246	3100.75	1	0.0116733
FCNOHOGK_03987	228	90.0088	352	141.553
FCNOHOGK_03988	237	97.8989	3	1.10919
FCNOHOGK_03989	393	248.123	17	2.47995
FCNOHOGK_03990	1059	913.75	5	0.198063
FCNOHOGK_03991	843	697.75	1	0.0518754
FCNOHOGK_03992	372	227.264	0	0
FCNOHOGK_03993	648	502.75	2	0.143992
FCNOHOGK_03994	261	119.656	92	27.8301
FCNOHOGK_03995	504	358.786	22	2.21946
FCNOHOGK_03996	546	400.75	8	0.722566
FCNOHOGK_03997	1296	1150.75	17	0.534723
FCNOHOGK_03998	1416	1270.75	32	0.911488
FCNOHOGK_03999	990	844.75	10	0.428482
FCNOHOGK_04000	690	544.75	2	0.13289
FCNOHOGK_04001	900	754.75	0	0
FCNOHOGK_04002	375	230.218	0	0
FCNOHOGK_04003	663	517.75	4	0.279641
FCNOHOGK_04004	273	130.945	13	3.59348
FCNOHOGK_04005	1320	1174.75	19	0.585422
FCNOHOGK_04006	1668	1522.75	74	1.75899
FCNOHOGK_04007	765	619.75	13	0.759256
FCNOHOGK_04008	552	406.75	7	0.622919
FCNOHOGK_04009	810	664.75	5	0.272253
FCNOHOGK_04010	1143	997.75	4	0.145111
FCNOHOGK_04011	1092	946.75	28	1.07049
FCNOHOGK_04012	408	263.047	2	0.275206
FCNOHOGK_04013	840	694.75	0	0
FCNOHOGK_04014	699	553.75	0	0
FCNOHOGK_04015	567	421.75	34	2.918
FCNOHOGK_04016	2238	2092.75	56	0.968572
FCNOHOGK_04017	1443	1297.75	56	1.56192
FCNOHOGK_04018	645	499.75	8	0.579427
FCNOHOGK_04019	1314	1168.75	3	0.0929096
FCNOHOGK_04020	1089	943.75	7	0.268474
FCNOHOGK_04021	588	442.75	15	1.22629
FCNOHOGK_04022	660	514.75	15.32	1.07727
FCNOHOGK_04023	744	598.75	12.4991	0.755607
FCNOHOGK_04024	762	616.75	7	0.410819
FCNOHOGK_04025	405	260.047	33	4.59328
FCNOHOGK_04026	321	177.16	12	2.45175
FCNOHOGK_04027	351	206.502	9	1.57754
FCNOHOGK_04028	246	106.003	5	1.70731
FCNOHOGK_04029	399	254.098	27	3.84612
FCNOHOGK_04030	870	724.75	6	0.299657
FCNOHOGK_04031	795	649.75	3	0.167123
FCNOHOGK_04032	1182	1036.75	20	0.69826
FCNOHOGK_04033	747	601.75	2.0241	0.121752
FCNOHOGK_04034	684	538.75	3	0.201556
FCNOHOGK_04035	528	382.75	1	0.0945684
FCNOHOGK_04036	564	418.75	2	0.172877
FCNOHOGK_04037	633	487.75	0	0
FCNOHOGK_04038	1218	1072.75	0	0
FCNOHOGK_04039	4200	4054.75	14	0.124976
FCNOHOGK_04040	1065	919.75	4	0.157417
FCNOHOGK_04041	591	445.75	16	1.29924
FCNOHOGK_04042	204	70.2224	475.951	245.328
FCNOHOGK_04043	309	165.331	38	8.31938
FCNOHOGK_04044	1833	1687.75	117.371	2.51718
FCNOHOGK_04045	1119	973.75	0	0
FCNOHOGK_04046	906	760.75	0	0
FCNOHOGK_04047	783	637.75	0	0
FCNOHOGK_04048	579	433.75	1	0.0834491
FCNOHOGK_04049	723	577.75	0	0
FCNOHOGK_04050	1275	1129.75	4	0.128156
FCNOHOGK_04051	381	236.171	1	0.153262
FCNOHOGK_04052	1890	1744.75	14	0.29044
FCNOHOGK_04053	1059	913.75	0	0
FCNOHOGK_04054	984	838.75	1	0.0431547
FCNOHOGK_04055	459	313.819	0	0
FCNOHOGK_04056	453	307.85	5	0.587884
FCNOHOGK_04057	76	9.072	169.817	677.547
FCNOHOGK_04058	76	9.072	14.467	57.7212
FCNOHOGK_04059	153	34.6127	0	0
FCNOHOGK_04060	94	10.8678	274	912.58
FCNOHOGK_04061	94	10.8678	274	912.58
FCNOHOGK_04062	399	254.098	29	4.13102
FCNOHOGK_04063	2025	1879.75	5	0.0962789
FCNOHOGK_04064	450	304.85	0	0
FCNOHOGK_04065	849	703.75	3	0.154299
FCNOHOGK_04066	366	221.33	5	0.817693
FCNOHOGK_04067	288	145.149	12	2.99246
FCNOHOGK_04068	924	778.75	16	0.743675
FCNOHOGK_04069	1890	1744.75	32	0.663862
FCNOHOGK_04070	819	673.75	54	2.90106
FCNOHOGK_04071	366	221.33	34	5.56031
FCNOHOGK_04072	591	445.75	85	6.90222
FCNOHOGK_04073	573	427.75	9	0.761577
FCNOHOGK_04074	255	114.133	8	2.53712
FCNOHOGK_04075	1527	1381.75	43	1.12642
FCNOHOGK_04076	843	697.75	18	0.933757
FCNOHOGK_04077	594	448.75	7	0.564618
FCNOHOGK_04078	348	203.584	6	1.06677
FCNOHOGK_04079	1539	1393.75	55	1.42836
FCNOHOGK_04080	768	622.75	26.0559	1.51444
FCNOHOGK_04081	1017	871.75	124.023	5.14957
FCNOHOGK_04082	492	346.786	47	4.90565
FCNOHOGK_04083	1713	1567.75	147.973	3.41639
FCNOHOGK_04084	498	352.786	33	3.38582
FCNOHOGK_04085	378	233.195	8	1.24174
FCNOHOGK_04086	615	469.75	18	1.38697
FCNOHOGK_04087	426	280.967	15	1.9324
FCNOHOGK_04088	1074	928.75	6	0.233837
FCNOHOGK_04089	1080	934.75	6	0.232336
FCNOHOGK_04090	1497	1351.75	52	1.39241
FCNOHOGK_04091	426	280.967	1	0.128827
FCNOHOGK_04092	501	355.786	1	0.101735
FCNOHOGK_04093	2829	2683.75	51	0.687843
FCNOHOGK_04094	1791	1645.75	9	0.197943
FCNOHOGK_04095	228	90.0088	4	1.60856
FCNOHOGK_04096	1461	1315.75	6	0.165059
FCNOHOGK_04097	435	289.909	7	0.873971
FCNOHOGK_04098	321	177.16	57	11.6458
FCNOHOGK_04099	1002	856.75	75	3.16861
FCNOHOGK_04100	819	673.75	15	0.805849
FCNOHOGK_04101	444	298.85	4	0.48447
FCNOHOGK_04102	936	790.75	20	0.915486
FCNOHOGK_04103	930	784.75	4	0.184497
FCNOHOGK_04104	891	745.75	3	0.145609
FCNOHOGK_04105	1365	1219.75	64	1.8992
FCNOHOGK_04106	456	310.819	18	2.09616
FCNOHOGK_04107	552	406.75	3	0.266965
FCNOHOGK_04108	594	448.75	0	0
FCNOHOGK_04109	1359	1213.75	12	0.35786
FCNOHOGK_04110	897	751.75	13	0.625938
FCNOHOGK_04111	564	418.75	21	1.81521
FCNOHOGK_04112	681	535.75	21	1.41879
FCNOHOGK_04113	201	67.8527	19	10.1355
FCNOHOGK_04114	861	715.75	131	6.62477
FCNOHOGK_04115	588	442.75	64	5.23218
FCNOHOGK_04116	222	84.9787	39	16.6118
FCNOHOGK_04117	1608	1462.75	251	6.21105
FCNOHOGK_04118	1182	1036.75	231	8.0649
FCNOHOGK_04119	474	328.819	41	4.51323
FCNOHOGK_04120	861	715.75	82	4.14681
FCNOHOGK_04121	261	119.656	72	21.7801
FCNOHOGK_04122	840	694.75	16	0.83359
FCNOHOGK_04123	768	622.75	4	0.232492
FCNOHOGK_04124	456	310.819	1	0.116454
FCNOHOGK_04125	444	298.85	3	0.363353
FCNOHOGK_04126	408	263.047	4	0.550412
FCNOHOGK_04127	1803	1657.75	45	0.98255
FCNOHOGK_04128	648	502.75	13	0.93595
FCNOHOGK_04129	333	188.741	11	2.10954
FCNOHOGK_04130	861	715.75	3	0.151712
FCNOHOGK_04131	1239	1093.75	13	0.430216
FCNOHOGK_04132	1716	1570.75	85	1.95872
FCNOHOGK_04133	135	24.9726	0	0
FCNOHOGK_04134	915	769.75	0	0
FCNOHOGK_04135	654	508.75	4	0.284588
FCNOHOGK_04136	831	685.75	0	0
FCNOHOGK_04137	528	382.75	0	0
FCNOHOGK_04138	1833	1687.75	16.071	0.344664
FCNOHOGK_04139	1359	1213.75	12	0.35786
FCNOHOGK_04140	1443	1297.75	37	1.03198
FCNOHOGK_04141	4680	4534.75	370.949	2.96089
FCNOHOGK_04142	633	487.75	260.802	19.3542
FCNOHOGK_04143	1419	1273.75	85.0777	2.41765
FCNOHOGK_04144	462	316.819	16.0167	1.82988
FCNOHOGK_04145	1122	976.75	19	0.704095
FCNOHOGK_04146	1089	943.75	24	0.920482
FCNOHOGK_04147	537	391.75	8	0.739166
FCNOHOGK_04148	2112	1966.75	122	2.24529
FCNOHOGK_04149	516	370.75	68	6.63879
FCNOHOGK_04150	675	529.75	47	3.21135
FCNOHOGK_04151	570	424.75	26	2.21565
FCNOHOGK_04152	1080	934.75	43	1.66508
FCNOHOGK_04153	2415	2269.75	24	0.382732
FCNOHOGK_04154	198	65.6427	1	0.55141
FCNOHOGK_04155	1803	1657.75	5	0.109172
FCNOHOGK_04156	1437	1291.75	2	0.0560419
FCNOHOGK_04157	825	679.75	0	0
FCNOHOGK_04158	1122	976.75	6	0.222346
FCNOHOGK_04159	867	721.75	2	0.100301
FCNOHOGK_04160	1167	1021.75	94	3.33
FCNOHOGK_04161	1233	1087.75	10	0.332761
FCNOHOGK_04162	552	406.75	0	0
FCNOHOGK_04163	1629	1483.75	8	0.19516
FCNOHOGK_04164	375	230.218	16	2.5156
FCNOHOGK_04165	150	32.9463	1	1.09864
FCNOHOGK_04166	390	245.123	9	1.32898
FCNOHOGK_04167	474	328.819	2	0.220158
FCNOHOGK_04168	909	763.75	0	0
FCNOHOGK_04169	1134	988.75	1	0.0366079
FCNOHOGK_04170	663	517.75	0	0
FCNOHOGK_04171	765	619.75	1	0.0584043
FCNOHOGK_04172	282	139.479	1	0.259509
FCNOHOGK_04173	699	553.75	1	0.0653653
FCNOHOGK_04174	780	634.75	3	0.171072
FCNOHOGK_04175	783	637.75	13	0.737826
FCNOHOGK_04176	864	718.75	2	0.100719
FCNOHOGK_04177	555	409.75	0	0
FCNOHOGK_04178	576	430.75	2	0.168061
FCNOHOGK_04179	1086	940.75	4	0.153903
FCNOHOGK_04180	1065	919.75	20	0.787084
FCNOHOGK_04181	444	298.85	1	0.121118
FCNOHOGK_04182	678	532.75	6	0.407651
FCNOHOGK_04183	405	260.047	1	0.13919
FCNOHOGK_04184	1059	913.75	5	0.198063
FCNOHOGK_04185	912	766.75	3	0.141621
FCNOHOGK_04186	1293	1147.75	32	1.00917
FCNOHOGK_04187	531	385.75	22	2.06432
FCNOHOGK_04188	795	649.75	19	1.05845
FCNOHOGK_04189	660	514.75	2	0.140635
FCNOHOGK_04190	363	218.374	5	0.828762
FCNOHOGK_04191	1290	1144.75	4	0.126477
FCNOHOGK_04192	906	760.75	0	0
FCNOHOGK_04193	3861	3715.75	3	0.0292237
FCNOHOGK_04194	780	634.75	1	0.0570241
FCNOHOGK_04195	426	280.967	0	0
FCNOHOGK_04196	2202	2056.75	3	0.052796
FCNOHOGK_04197	1503	1357.75	3	0.0799765
FCNOHOGK_04198	612	466.75	1	0.0775491
FCNOHOGK_04199	1731	1585.75	9	0.205432
FCNOHOGK_04200	2190	2044.75	6	0.106212
FCNOHOGK_04201	1938	1792.75	0	0
FCNOHOGK_04202	639	493.75	0	0
FCNOHOGK_04203	1569	1423.75	18	0.457615
FCNOHOGK_04204	915	769.75	3	0.141069
FCNOHOGK_04205	465	319.819	0	0
FCNOHOGK_04206	1848	1702.75	23	0.48892
FCNOHOGK_04207	354	209.481	2	0.345579
FCNOHOGK_04208	612	466.75	5	0.387746
FCNOHOGK_04209	1206	1060.75	3	0.102369
FCNOHOGK_04210	636	490.75	105	7.74444
FCNOHOGK_04211	1200	1054.75	212	7.27524
FCNOHOGK_04212	1440	1294.75	41.7834	1.1681
FCNOHOGK_04213	1491	1345.75	44	1.18345
FCNOHOGK_04214	126	20.8936	1	1.73239
FCNOHOGK_04215	1401	1255.75	1	0.0288242
FCNOHOGK_04216	900	754.75	0	0
FCNOHOGK_04217	288	145.149	2	0.498744
FCNOHOGK_04218	978	832.75	1	0.0434657
FCNOHOGK_04219	1341	1195.75	2	0.0605412
FCNOHOGK_04220	651	505.75	1	0.0715691
FCNOHOGK_04221	1329	1183.75	0	0
FCNOHOGK_04222	561	415.75	0	0
FCNOHOGK_04223	582	436.75	0	0
FCNOHOGK_04224	1926	1780.75	0	0
FCNOHOGK_04225	252	111.399	0	0
FCNOHOGK_04226	1398	1252.75	0	0
FCNOHOGK_04227	1107	961.75	2	0.0752712
FCNOHOGK_04228	174	47.9611	0	0
FCNOHOGK_04229	420	274.967	0	0
FCNOHOGK_04230	1233	1087.75	1	0.0332761
FCNOHOGK_04231	429	283.967	0	0
FCNOHOGK_04232	546	400.75	2	0.180642
FCNOHOGK_04233	210	75.0227	0	0
FCNOHOGK_04234	1923	1777.75	78	1.58813
FCNOHOGK_04235	858	712.75	2.22839	0.113166
FCNOHOGK_04236	327	182.926	1	0.197872
FCNOHOGK_04237	1569	1423.75	20	0.508461
FCNOHOGK_04238	261	119.656	0	0
FCNOHOGK_04239	939	793.75	0	0
FCNOHOGK_04240	1209	1063.75	1	0.0340268
FCNOHOGK_04241	726	580.75	0	0
FCNOHOGK_04242	1161	1015.75	1	0.0356348
FCNOHOGK_04243	1986	1840.75	6	0.117982
FCNOHOGK_04244	354	209.481	14	2.41905
FCNOHOGK_04245	2310	2164.75	7	0.117045
FCNOHOGK_04246	1122	976.75	2	0.0741153
FCNOHOGK_04247	1428	1282.75	1	0.0282175
FCNOHOGK_04248	642	496.75	2	0.145731
FCNOHOGK_04249	1062	916.75	1	0.039483
FCNOHOGK_04250	3036	2890.75	2	0.0250427
FCNOHOGK_04251	780	634.75	0	0
FCNOHOGK_04252	414	268.994	0	0
FCNOHOGK_04253	1632	1486.75	1	0.0243457
FCNOHOGK_04254	447	301.85	5	0.599569
FCNOHOGK_04255	77	8.82069	173.5	711.964
FCNOHOGK_04256	714	568.75	40	2.54566
FCNOHOGK_04257	1170	1024.75	9	0.317896
FCNOHOGK_04258	381	236.171	13	1.9924
FCNOHOGK_04259	318	174.16	43	8.93676
FCNOHOGK_04260	945	799.75	19	0.859925
FCNOHOGK_04261	495	349.786	13	1.34525
FCNOHOGK_04262	333	188.741	25	4.79442
FCNOHOGK_04263	1428	1282.75	46	1.29801
FCNOHOGK_04264	735	589.75	9	0.552377
FCNOHOGK_04265	450	304.85	1	0.118734
FCNOHOGK_04266	1017	871.75	52.6136	2.18458
FCNOHOGK_04267	2001	1855.75	14	0.273067
FCNOHOGK_04268	510	364.786	0	0
FCNOHOGK_04269	486	340.786	1	0.106213
FCNOHOGK_04270	966	820.75	3	0.132304
FCNOHOGK_04271	495	349.786	5	0.517402
FCNOHOGK_04272	516	370.75	4	0.390517
FCNOHOGK_04273	1134	988.75	18	0.658942
FCNOHOGK_04274	990	844.75	2	0.0856965
FCNOHOGK_04275	450	304.85	4	0.474935
FCNOHOGK_04276	915	769.75	13	0.611301
FCNOHOGK_04277	186	56.5288	11	7.04342
FCNOHOGK_04278	225	87.4393	1	0.413956
FCNOHOGK_04279	933	787.75	3	0.137846
FCNOHOGK_04280	2043	1897.75	51	0.97273
FCNOHOGK_04281	795	649.75	3	0.167123
FCNOHOGK_04282	1620	1474.75	51.7132	1.26924
FCNOHOGK_04283	603	457.75	3	0.237222
FCNOHOGK_04284	1152	1006.75	16	0.575254
FCNOHOGK_04285	447	301.85	3	0.359742
FCNOHOGK_04286	1137	991.75	10.1342	0.36987
FCNOHOGK_04287	945	799.75	1	0.0452592
FCNOHOGK_04288	1146	1000.75	15.008	0.542824
FCNOHOGK_04289	1164	1018.75	18	0.639537
FCNOHOGK_04290	492	346.786	5	0.521878
FCNOHOGK_04291	1071	925.75	41	1.60307
FCNOHOGK_04292	1704	1558.75	3	0.0696636
FCNOHOGK_04293	1167	1021.75	2	0.0708511
FCNOHOGK_04294	390	245.123	3	0.442994
FCNOHOGK_04295	849	703.75	9	0.462898
FCNOHOGK_04296	510	364.786	3	0.297676
FCNOHOGK_04297	252	111.399	1	0.324924
FCNOHOGK_04298	825	679.75	3	0.159747
FCNOHOGK_04299	957	811.75	4	0.178361
FCNOHOGK_04300	1200	1054.75	3	0.102952
FCNOHOGK_04301	426	280.967	32	4.12246
FCNOHOGK_04302	741	595.75	18	1.09363
FCNOHOGK_04303	912	766.75	42	1.9827
FCNOHOGK_04304	576	430.75	9	0.756273
FCNOHOGK_04305	423	277.967	33	4.29717
FCNOHOGK_04306	1401	1255.75	165	4.756
FCNOHOGK_04307	864	718.75	163.11	8.21417
FCNOHOGK_04308	1539	1393.75	278.493	7.23254
FCNOHOGK_04309	537	391.75	23.0035	2.12543
FCNOHOGK_04310	471	325.819	40.4102	4.48926
FCNOHOGK_04311	276	133.771	102.036	27.6093
FCNOHOGK_04312	771	625.75	78	4.51185
FCNOHOGK_04313	363	218.374	27.0183	4.47835
FCNOHOGK_04314	840	694.75	4	0.208398
FCNOHOGK_04315	852	706.75	2	0.10243
FCNOHOGK_04316	648	502.75	1	0.0719961
FCNOHOGK_04317	1917	1771.75	24.0818	0.491979
FCNOHOGK_04318	1209	1063.75	2	0.0680537
FCNOHOGK_04319	885	739.75	0	0
FCNOHOGK_04320	327	182.926	0	0
FCNOHOGK_04321	297	153.895	0	0
FCNOHOGK_04322	210	75.0227	0	0
FCNOHOGK_04323	486	340.786	1	0.106213
FCNOHOGK_04324	435	289.909	0	0
FCNOHOGK_04325	420	274.967	0	0
FCNOHOGK_04326	1407	1261.75	4	0.114749
FCNOHOGK_04327	1437	1291.75	0	0
FCNOHOGK_04328	534	388.75	0	0
