locus_tag,ftype,length_bp,gene,EC_number,COG,product,bin
BLJGAGFF_00067,CDS,441,,,,hypothetical protein,Acc_IC
BLJGAGFF_00068,CDS,759,,,,hypothetical protein,Acc_IC
BLJGAGFF_00069,CDS,99,,,,hypothetical protein,Acc_IC
BLJGAGFF_00070,CDS,3291,,,,hypothetical protein,Acc_IC
BLJGAGFF_00071,CDS,537,rplF,,COG0097,50S ribosomal protein L6,Acc_IC
BLJGAGFF_00072,CDS,396,rpsH,,COG0096,30S ribosomal protein S8,Acc_IC
BLJGAGFF_00073,CDS,306,rpsN,,COG0199,30S ribosomal protein S14,Acc_IC
BLJGAGFF_00074,CDS,540,rplE,,COG0094,50S ribosomal protein L5,Acc_IC
BLJGAGFF_00075,CDS,318,rplX,,COG0198,50S ribosomal protein L24,Acc_IC
BLJGAGFF_00076,CDS,369,rplN,,COG0093,50S ribosomal protein L14,Acc_IC
BLJGAGFF_00077,CDS,267,rpsQ,,COG0186,30S ribosomal protein S17,Acc_IC
BLJGAGFF_00078,CDS,195,rpmC,,COG0255,50S ribosomal protein L29,Acc_IC
BLJGAGFF_00079,CDS,414,rplP,,COG0197,50S ribosomal protein L16,Acc_IC
BLJGAGFF_00080,CDS,852,rpsC,,COG0092,30S ribosomal protein S3,Acc_IC
BLJGAGFF_00081,CDS,336,rplV,,COG0091,50S ribosomal protein L22,Acc_IC
BLJGAGFF_00082,CDS,276,rpsS,,COG0185,30S ribosomal protein S19,Acc_IC
BLJGAGFF_00083,CDS,831,rplB,,COG0090,50S ribosomal protein L2,Acc_IC
BLJGAGFF_00084,CDS,303,rplW,,COG0089,50S ribosomal protein L23,Acc_IC
BLJGAGFF_00085,CDS,621,rplD,,COG0088,50S ribosomal protein L4,Acc_IC
BLJGAGFF_00086,CDS,645,rplC,,COG0087,50S ribosomal protein L3,Acc_IC
BLJGAGFF_00087,CDS,312,rpsJ,,COG0051,30S ribosomal protein S10,Acc_IC
BLJGAGFF_00088,CDS,1263,hemA,1.2.1.70,COG0373,Glutamyl-tRNA reductase,Acc_IC
BLJGAGFF_00089,CDS,2790,,,,hypothetical protein,Acc_IC
BLJGAGFF_00090,CDS,1212,,,,hypothetical protein,Acc_IC
BLJGAGFF_00091,CDS,471,,,,hypothetical protein,Acc_IC
BLJGAGFF_00092,CDS,1158,,,,hypothetical protein,Acc_IC
BLJGAGFF_00093,CDS,690,maeB,1.1.1.40,COG0280,NADP-dependent malic enzyme,Acc_IC
BLJGAGFF_00094,CDS,360,,,,hypothetical protein,Acc_IC
BLJGAGFF_00095,CDS,552,,,,hypothetical protein,Acc_IC
BLJGAGFF_00096,CDS,981,,,,hypothetical protein,Acc_IC
BLJGAGFF_00097,CDS,783,btsR,,COG3279,Transcriptional regulatory protein BtsR,Acc_IC
BLJGAGFF_00098,CDS,351,,,,hypothetical protein,Acc_IC
BLJGAGFF_00099,CDS,591,,,,hypothetical protein,Acc_IC
BLJGAGFF_00100,CDS,747,,,,hypothetical protein,Acc_IC
BLJGAGFF_00101,CDS,543,,,,hypothetical protein,Acc_IC
BLJGAGFF_00102,CDS,1230,,,,hypothetical protein,Acc_IC
BLJGAGFF_00103,CDS,345,,,,Tn3 family transposase ISPa40,Acc_IC
BLJGAGFF_00104,CDS,366,,,,hypothetical protein,Acc_IC
BLJGAGFF_00105,CDS,282,,,,hypothetical protein,Acc_IC
BLJGAGFF_00106,CDS,522,,,,hypothetical protein,Acc_IC
BLJGAGFF_00107,CDS,414,,,,hypothetical protein,Acc_IC
BLJGAGFF_00108,CDS,249,,,,hypothetical protein,Acc_IC
BLJGAGFF_00109,CDS,459,,,,hypothetical protein,Acc_IC
BLJGAGFF_00110,CDS,321,,,,hypothetical protein,Acc_IC
BLJGAGFF_00111,CDS,714,,,,hypothetical protein,Acc_IC
BLJGAGFF_00112,CDS,330,atpD,7.1.2.2,COG0055,ATP synthase subunit beta,Acc_IC
BLJGAGFF_00113,CDS,417,,,,hypothetical protein,Acc_IC
BLJGAGFF_00114,CDS,276,,,,hypothetical protein,Acc_IC
BLJGAGFF_00115,CDS,735,atpB_1,,COG0356,ATP synthase subunit a,Acc_IC
BLJGAGFF_00116,CDS,267,atpH_1,,,ATP synthase subunit c,Acc_IC
BLJGAGFF_00117,CDS,177,,,,hypothetical protein,Acc_IC
BLJGAGFF_00118,CDS,1116,,,,hypothetical protein,Acc_IC
BLJGAGFF_00119,CDS,240,rsmH,2.1.1.199,COG0275,Ribosomal RNA small subunit methyltransferase H,Acc_IC
BLJGAGFF_00120,CDS,279,ftsL,,,Cell division protein FtsL,Acc_IC
BLJGAGFF_00121,CDS,1749,penA,3.4.16.4,COG0768,"putative peptidoglycan D,D-transpeptidase PenA",Acc_IC
BLJGAGFF_00122,CDS,1512,murE,6.3.2.13,COG0769,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase",Acc_IC
BLJGAGFF_00123,CDS,888,,,,hypothetical protein,Acc_IC
BLJGAGFF_00124,CDS,1038,,,,hypothetical protein,Acc_IC
BLJGAGFF_00125,CDS,918,,5.2.1.8,COG0760,putative parvulin-type peptidyl-prolyl cis-trans isomerase,Acc_IC
BLJGAGFF_00126,CDS,2589,kdpB_1,7.2.2.6,,Potassium-transporting ATPase ATP-binding subunit,Acc_IC
BLJGAGFF_00127,CDS,855,,2.7.4.-,COG2326,Polyphosphate:AMP/ADP phosphotransferase,Acc_IC
BLJGAGFF_00128,CDS,1746,,,COG0659,putative sulfate transporter,Acc_IC
BLJGAGFF_00129,CDS,246,,,,hypothetical protein,Acc_IC
BLJGAGFF_00130,CDS,381,,,,hypothetical protein,Acc_IC
BLJGAGFF_00131,CDS,504,,,,hypothetical protein,Acc_IC
BLJGAGFF_00132,CDS,753,sdh,1.1.1.276,,Serine 3-dehydrogenase,Acc_IC
BLJGAGFF_00133,CDS,963,acsA_1,6.2.1.1,COG0365,Acetyl-coenzyme A synthetase,Acc_IC
BLJGAGFF_00134,CDS,846,acsA_2,6.2.1.1,COG0365,Acetyl-coenzyme A synthetase,Acc_IC
BLJGAGFF_00135,CDS,261,acpP_1,,,Acyl carrier protein,Acc_IC
BLJGAGFF_00136,CDS,159,,,,hypothetical protein,Acc_IC
BLJGAGFF_00137,CDS,900,prfB,,COG1186,Peptide chain release factor RF2,Acc_IC
BLJGAGFF_00138,CDS,1233,,,,hypothetical protein,Acc_IC
BLJGAGFF_00139,CDS,633,,,,hypothetical protein,Acc_IC
BLJGAGFF_00140,CDS,675,,,,hypothetical protein,Acc_IC
BLJGAGFF_00141,CDS,237,,,,hypothetical protein,Acc_IC
BLJGAGFF_00142,CDS,219,,,,hypothetical protein,Acc_IC
BLJGAGFF_00143,CDS,2259,,,,hypothetical protein,Acc_IC
BLJGAGFF_00144,CDS,282,,,,hypothetical protein,Acc_IC
BLJGAGFF_00145,CDS,345,,,,hypothetical protein,Acc_IC
BLJGAGFF_00146,CDS,1047,nmoA_1,1.13.12.-,COG2070,Nitronate monooxygenase,Acc_IC
BLJGAGFF_00147,CDS,306,,,,hypothetical protein,Acc_IC
BLJGAGFF_00148,CDS,1065,,,,hypothetical protein,Acc_IC
BLJGAGFF_00149,CDS,648,nagL,5.2.1.4,,Maleylpyruvate isomerase,Acc_IC
BLJGAGFF_00150,CDS,1026,,,,hypothetical protein,Acc_IC
BLJGAGFF_00151,CDS,537,,,,hypothetical protein,Acc_IC
BLJGAGFF_00152,CDS,654,fetA,3.6.3.-,COG4619,putative iron export ATP-binding protein FetA,Acc_IC
BLJGAGFF_00153,CDS,804,fetB,,COG0390,putative iron export permease protein FetB,Acc_IC
BLJGAGFF_00154,CDS,126,,,,hypothetical protein,Acc_IC
BLJGAGFF_00155,CDS,858,,,,hypothetical protein,Acc_IC
BLJGAGFF_00156,CDS,1839,kefC_1,,COG0475,Glutathione-regulated potassium-efflux system protein KefC,Acc_IC
BLJGAGFF_00157,CDS,291,,,,hypothetical protein,Acc_IC
BLJGAGFF_00158,CDS,573,,,,hypothetical protein,Acc_IC
BLJGAGFF_00159,CDS,216,,,,hypothetical protein,Acc_IC
BLJGAGFF_00160,CDS,489,,,,hypothetical protein,Acc_IC
BLJGAGFF_00161,CDS,2982,hscA_1,,,Chaperone protein HscA,Acc_IC
BLJGAGFF_00162,CDS,219,,,,hypothetical protein,Acc_IC
BLJGAGFF_00163,CDS,879,glxR,1.1.1.60,COG2084,2-hydroxy-3-oxopropionate reductase,Acc_IC
BLJGAGFF_00164,CDS,534,,,,hypothetical protein,Acc_IC
BLJGAGFF_00165,CDS,477,,,,hypothetical protein,Acc_IC
BLJGAGFF_00166,CDS,660,qseB_1,,,Transcriptional regulatory protein QseB,Acc_IC
BLJGAGFF_00167,CDS,1386,qseC,2.7.13.3,,Sensor protein QseC,Acc_IC
BLJGAGFF_00168,CDS,1452,degP,3.4.21.107,COG0265,Periplasmic serine endoprotease DegP,Acc_IC
BLJGAGFF_00169,CDS,513,,,,hypothetical protein,Acc_IC
BLJGAGFF_00170,CDS,1566,acyI,,,Acylase ACY 1 proenzyme,Acc_IC
BLJGAGFF_00171,CDS,1647,,,,hypothetical protein,Acc_IC
BLJGAGFF_00172,CDS,858,btuD_1,7.6.2.8,,Vitamin B12 import ATP-binding protein BtuD,Acc_IC
BLJGAGFF_00173,CDS,822,,,,hypothetical protein,Acc_IC
BLJGAGFF_00174,CDS,840,,,,hypothetical protein,Acc_IC
BLJGAGFF_00175,CDS,189,,,,hypothetical protein,Acc_IC
BLJGAGFF_00176,CDS,606,,,,hypothetical protein,Acc_IC
BLJGAGFF_00177,CDS,279,,,,hypothetical protein,Acc_IC
BLJGAGFF_00178,CDS,1062,ybiS,2.-.-.-,COG1376,"putative L,D-transpeptidase YbiS",Acc_IC
BLJGAGFF_00179,CDS,1236,clsB_1,2.7.8.-,,Cardiolipin synthase B,Acc_IC
BLJGAGFF_00180,CDS,513,,,,hypothetical protein,Acc_IC
BLJGAGFF_00181,CDS,132,,,,hypothetical protein,Acc_IC
BLJGAGFF_00182,CDS,1032,,,,hypothetical protein,Acc_IC
BLJGAGFF_00183,CDS,1074,fbaA,4.1.2.13,COG0191,Fructose-bisphosphate aldolase class 2,Acc_IC
BLJGAGFF_00184,CDS,207,,,,hypothetical protein,Acc_IC
BLJGAGFF_00185,CDS,474,sugB_1,,COG0395,Trehalose transport system permease protein SugB,Acc_IC
BLJGAGFF_00186,CDS,894,araP,,COG1175,L-arabinose transport system permease protein AraP,Acc_IC
BLJGAGFF_00187,CDS,348,,,,hypothetical protein,Acc_IC
BLJGAGFF_00188,CDS,735,,,,hypothetical protein,Acc_IC
BLJGAGFF_00189,CDS,519,,,,hypothetical protein,Acc_IC
BLJGAGFF_00190,CDS,537,,,,hypothetical protein,Acc_IC
BLJGAGFF_00191,CDS,4053,,,,hypothetical protein,Acc_IC
BLJGAGFF_00192,CDS,2808,,,,hypothetical protein,Acc_IC
BLJGAGFF_00193,CDS,978,,,,hypothetical protein,Acc_IC
BLJGAGFF_00194,CDS,1164,,,,hypothetical protein,Acc_IC
BLJGAGFF_00195,CDS,270,,,,hypothetical protein,Acc_IC
BLJGAGFF_00196,CDS,195,,,,hypothetical protein,Acc_IC
BLJGAGFF_00197,tRNA,85,,,,tRNA-Leu(tag),Acc_IC
BLJGAGFF_00198,CDS,900,rdgC,,COG2974,Recombination-associated protein RdgC,Acc_IC
BLJGAGFF_00199,CDS,201,,,,hypothetical protein,Acc_IC
BLJGAGFF_00200,CDS,465,,,,hypothetical protein,Acc_IC
BLJGAGFF_00201,CDS,1155,,,,hypothetical protein,Acc_IC
BLJGAGFF_00202,CDS,684,,,,hypothetical protein,Acc_IC
BLJGAGFF_00203,CDS,810,,,,hypothetical protein,Acc_IC
BLJGAGFF_00204,CDS,390,,,,hypothetical protein,Acc_IC
BLJGAGFF_00205,CDS,195,iscX,,COG2975,Protein IscX,Acc_IC
BLJGAGFF_00206,CDS,342,fdx_1,,COG0633,2Fe-2S ferredoxin,Acc_IC
BLJGAGFF_00207,CDS,720,hscA_2,,COG0443,Chaperone protein HscA,Acc_IC
BLJGAGFF_00208,CDS,912,hscA_3,,COG0443,Chaperone protein HscA,Acc_IC
BLJGAGFF_00209,CDS,585,,,,hypothetical protein,Acc_IC
BLJGAGFF_00210,CDS,1473,ndhD1,7.1.1.-,COG1008,NAD(P)H-quinone oxidoreductase chain 4 1,Acc_IC
BLJGAGFF_00211,CDS,525,ndhK,7.1.1.-,,"NAD(P)H-quinone oxidoreductase subunit K, chloroplastic",Acc_IC
BLJGAGFF_00212,CDS,1086,hycE,,COG3261,Formate hydrogenlyase subunit 5,Acc_IC
BLJGAGFF_00213,CDS,219,,,,hypothetical protein,Acc_IC
BLJGAGFF_00214,CDS,1326,rimO,2.8.4.4,COG0621,Ribosomal protein S12 methylthiotransferase RimO,Acc_IC
BLJGAGFF_00215,CDS,3132,dnaE2,2.7.7.7,,Error-prone DNA polymerase,Acc_IC
BLJGAGFF_00216,CDS,492,,,,hypothetical protein,Acc_IC
BLJGAGFF_00217,CDS,924,,,,hypothetical protein,Acc_IC
BLJGAGFF_00218,CDS,2073,,,,hypothetical protein,Acc_IC
BLJGAGFF_00219,CDS,558,,,,hypothetical protein,Acc_IC
BLJGAGFF_00220,CDS,201,,,,hypothetical protein,Acc_IC
BLJGAGFF_00221,CDS,1290,,,,hypothetical protein,Acc_IC
BLJGAGFF_00222,CDS,984,acuI_1,1.3.1.84,COG0604,Acrylyl-CoA reductase AcuI,Acc_IC
BLJGAGFF_00223,CDS,657,acuR,,,Transcriptional regulator AcuR,Acc_IC
BLJGAGFF_00224,CDS,1533,cdgJ_1,3.1.4.52,COG3434,Cyclic di-GMP phosphodiesterase CdgJ,Acc_IC
BLJGAGFF_00225,CDS,381,yciH,,COG0023,putative protein YciH,Acc_IC
BLJGAGFF_00226,CDS,2772,glnE,,COG1391,Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme,Acc_IC
BLJGAGFF_00227,CDS,3990,,,,hypothetical protein,Acc_IC
BLJGAGFF_00228,CDS,846,nit1,3.5.1.128,,Deaminated glutathione amidase,Acc_IC
BLJGAGFF_00229,CDS,1089,tldD,3.4.-.-,COG0312,Metalloprotease TldD,Acc_IC
BLJGAGFF_00230,CDS,1665,,,,hypothetical protein,Acc_IC
BLJGAGFF_00231,CDS,2016,,,,hypothetical protein,Acc_IC
BLJGAGFF_00232,CDS,960,,,COG1638,Solute-binding protein,Acc_IC
BLJGAGFF_00233,CDS,513,,,,hypothetical protein,Acc_IC
BLJGAGFF_00234,CDS,1293,dctM_1,,COG1593,C4-dicarboxylate TRAP transporter large permease protein DctM,Acc_IC
BLJGAGFF_00235,CDS,792,pxpB,3.5.2.9,COG2049,5-oxoprolinase subunit B,Acc_IC
BLJGAGFF_00236,CDS,876,,,,hypothetical protein,Acc_IC
BLJGAGFF_00237,CDS,537,,,,hypothetical protein,Acc_IC
BLJGAGFF_00238,CDS,747,trmB_1,2.1.1.33,COG0220,tRNA (guanine-N(7)-)-methyltransferase,Acc_IC
BLJGAGFF_00239,CDS,795,thiG,2.8.1.10,COG2022,Thiazole synthase,Acc_IC
BLJGAGFF_00240,CDS,201,,,,hypothetical protein,Acc_IC
BLJGAGFF_00241,CDS,1056,,2.4.-.-,,putative glycosyltransferase,Acc_IC
BLJGAGFF_00242,CDS,393,,,,hypothetical protein,Acc_IC
BLJGAGFF_00243,CDS,741,,,,hypothetical protein,Acc_IC
BLJGAGFF_00244,CDS,216,,,,hypothetical protein,Acc_IC
BLJGAGFF_00245,CDS,255,,,,hypothetical protein,Acc_IC
BLJGAGFF_00246,CDS,345,,,,hypothetical protein,Acc_IC
BLJGAGFF_00247,CDS,906,,,,hypothetical protein,Acc_IC
BLJGAGFF_00248,CDS,930,,,,hypothetical protein,Acc_IC
BLJGAGFF_00249,CDS,258,,,,hypothetical protein,Acc_IC
BLJGAGFF_00250,CDS,1203,,,,hypothetical protein,Acc_IC
BLJGAGFF_00251,CDS,753,,,,hypothetical protein,Acc_IC
BLJGAGFF_00252,CDS,966,uvrD,3.6.4.12,COG0210,DNA helicase II,Acc_IC
BLJGAGFF_00253,CDS,627,,,,hypothetical protein,Acc_IC
BLJGAGFF_00254,CDS,963,,,,hypothetical protein,Acc_IC
BLJGAGFF_00255,CDS,2121,,,,hypothetical protein,Acc_IC
BLJGAGFF_00256,CDS,1515,,,,hypothetical protein,Acc_IC
BLJGAGFF_00257,CDS,1476,,,,hypothetical protein,Acc_IC
BLJGAGFF_00258,CDS,243,relJ,,COG2161,Antitoxin RelJ,Acc_IC
BLJGAGFF_00259,CDS,264,,,,hypothetical protein,Acc_IC
BLJGAGFF_00260,CDS,699,,,,hypothetical protein,Acc_IC
BLJGAGFF_00261,CDS,1377,,,,hypothetical protein,Acc_IC
BLJGAGFF_00262,CDS,450,,,,hypothetical protein,Acc_IC
BLJGAGFF_00263,CDS,1632,,,,hypothetical protein,Acc_IC
BLJGAGFF_00264,CDS,1389,fumC,4.2.1.2,COG0114,Fumarate hydratase class II,Acc_IC
BLJGAGFF_00265,CDS,1407,atoS,2.7.13.3,COG0642,Signal transduction histidine-protein kinase AtoS,Acc_IC
BLJGAGFF_00266,CDS,1173,hybO,1.12.99.6,COG1740,Hydrogenase-2 small chain,Acc_IC
BLJGAGFF_00267,CDS,1050,fdnH,,COG0437,"Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit",Acc_IC
BLJGAGFF_00268,CDS,1170,hybB,,COG5557,putative Ni/Fe-hydrogenase 2 b-type cytochrome subunit,Acc_IC
BLJGAGFF_00269,CDS,1704,hybC,1.12.99.6,COG0374,Hydrogenase-2 large chain,Acc_IC
BLJGAGFF_00270,CDS,492,hybD,3.4.23.-,COG0680,Hydrogenase 2 maturation protease,Acc_IC
BLJGAGFF_00271,CDS,312,,,,hypothetical protein,Acc_IC
BLJGAGFF_00272,CDS,663,,,,hypothetical protein,Acc_IC
BLJGAGFF_00273,CDS,834,ydjP,3.-.-.-,COG0596,AB hydrolase superfamily protein YdjP,Acc_IC
BLJGAGFF_00274,CDS,1467,rhlE_1,3.6.4.13,,ATP-dependent RNA helicase RhlE,Acc_IC
BLJGAGFF_00275,CDS,552,tam_1,2.1.1.144,COG4106,Trans-aconitate 2-methyltransferase,Acc_IC
BLJGAGFF_00276,CDS,780,yfcA_1,,COG0730,putative membrane transporter protein YfcA,Acc_IC
BLJGAGFF_00277,CDS,1173,,,,hypothetical protein,Acc_IC
BLJGAGFF_00278,CDS,1035,,,,hypothetical protein,Acc_IC
BLJGAGFF_00279,CDS,1779,btuD_2,7.6.2.8,,Vitamin B12 import ATP-binding protein BtuD,Acc_IC
BLJGAGFF_00280,CDS,759,livF_1,,COG0410,High-affinity branched-chain amino acid transport ATP-binding protein LivF,Acc_IC
BLJGAGFF_00281,CDS,1218,,,,hypothetical protein,Acc_IC
BLJGAGFF_00282,CDS,1131,ahpF,1.8.1.-,COG3634,Alkyl hydroperoxide reductase subunit F,Acc_IC
BLJGAGFF_00283,CDS,486,lpxL_1,2.3.1.241,,Lipid A biosynthesis lauroyltransferase,Acc_IC
BLJGAGFF_00284,CDS,1122,rfaG,2.4.-.-,,Lipopolysaccharide core biosynthesis protein RfaG,Acc_IC
BLJGAGFF_00285,CDS,825,rfaP,2.7.1.-,,Lipopolysaccharide core heptose(I) kinase RfaP,Acc_IC
BLJGAGFF_00286,CDS,768,,,,hypothetical protein,Acc_IC
BLJGAGFF_00287,CDS,1431,kdkA,2.7.1.166,,3-deoxy-D-manno-octulosonic acid kinase,Acc_IC
BLJGAGFF_00288,CDS,198,msbA_1,7.5.2.6,COG1132,Lipid A export ATP-binding/permease protein MsbA,Acc_IC
BLJGAGFF_00289,CDS,108,,,,hypothetical protein,Acc_IC
BLJGAGFF_00290,CDS,660,,,,hypothetical protein,Acc_IC
BLJGAGFF_00291,CDS,300,,,,hypothetical protein,Acc_IC
BLJGAGFF_00292,CDS,999,,,,hypothetical protein,Acc_IC
BLJGAGFF_00293,CDS,1533,mshA_1,2.4.1.250,,D-inositol-3-phosphate glycosyltransferase,Acc_IC
BLJGAGFF_00294,CDS,1371,,,,hypothetical protein,Acc_IC
BLJGAGFF_00295,CDS,546,lnpD,5.1.3.2,,UDP-glucose 4-epimerase,Acc_IC
BLJGAGFF_00296,CDS,819,apaH,3.6.1.41,COG0639,"Bis(5'-nucleosyl)-tetraphosphatase, symmetrical",Acc_IC
BLJGAGFF_00297,CDS,5172,yfhM,,COG2373,Alpha-2-macroglobulin,Acc_IC
BLJGAGFF_00298,CDS,2337,pbpC,,COG4953,Penicillin-binding protein 1C,Acc_IC
BLJGAGFF_00299,CDS,294,yccX,3.6.1.7,COG1254,Acylphosphatase,Acc_IC
BLJGAGFF_00300,CDS,528,,,,hypothetical protein,Acc_IC
BLJGAGFF_00301,CDS,1191,rlmI,2.1.1.191,COG1092,Ribosomal RNA large subunit methyltransferase I,Acc_IC
BLJGAGFF_00302,CDS,636,msrA,1.8.4.11,COG0225,Peptide methionine sulfoxide reductase MsrA,Acc_IC
BLJGAGFF_00303,CDS,519,msrB,1.8.4.12,,Peptide methionine sulfoxide reductase MsrB,Acc_IC
BLJGAGFF_00304,CDS,828,,,,hypothetical protein,Acc_IC
BLJGAGFF_00305,CDS,1062,yjiA,3.6.-.-,COG0523,P-loop guanosine triphosphatase YjiA,Acc_IC
BLJGAGFF_00306,CDS,1242,,,,hypothetical protein,Acc_IC
BLJGAGFF_00307,CDS,537,hslV,3.4.25.2,COG5405,ATP-dependent protease subunit HslV,Acc_IC
BLJGAGFF_00308,CDS,825,,,,hypothetical protein,Acc_IC
BLJGAGFF_00309,CDS,432,,,,hypothetical protein,Acc_IC
BLJGAGFF_00310,CDS,789,surA_1,5.2.1.8,,Chaperone SurA,Acc_IC
BLJGAGFF_00311,CDS,747,narV,1.7.5.1,COG2181,Respiratory nitrate reductase 2 gamma chain,Acc_IC
BLJGAGFF_00312,CDS,684,narJ,,COG2180,Nitrate reductase molybdenum cofactor assembly chaperone NarJ,Acc_IC
BLJGAGFF_00313,CDS,1524,narH,1.7.5.1,COG1140,Respiratory nitrate reductase 1 beta chain,Acc_IC
BLJGAGFF_00314,CDS,3819,narG,1.7.5.1,COG5013,Respiratory nitrate reductase 1 alpha chain,Acc_IC
BLJGAGFF_00315,CDS,1656,,,,hypothetical protein,Acc_IC
BLJGAGFF_00316,CDS,1032,narT,,COG2223,putative nitrate transporter NarT,Acc_IC
BLJGAGFF_00317,CDS,1995,aroB_1,4.2.3.4,,3-dehydroquinate synthase,Acc_IC
BLJGAGFF_00318,CDS,1002,alsB,,COG1879,D-allose-binding periplasmic protein,Acc_IC
BLJGAGFF_00319,CDS,1071,,,,hypothetical protein,Acc_IC
BLJGAGFF_00320,CDS,1182,xerC_1,,,Tyrosine recombinase XerC,Acc_IC
BLJGAGFF_00321,CDS,576,,,,hypothetical protein,Acc_IC
BLJGAGFF_00322,CDS,2007,,,,hypothetical protein,Acc_IC
BLJGAGFF_00323,CDS,651,,,,hypothetical protein,Acc_IC
BLJGAGFF_00324,CDS,834,,,,hypothetical protein,Acc_IC
BLJGAGFF_00325,CDS,753,,,,hypothetical protein,Acc_IC
BLJGAGFF_00326,CDS,423,klcA_1,,,Antirestriction protein KlcA,Acc_IC
BLJGAGFF_00327,CDS,132,,,,hypothetical protein,Acc_IC
BLJGAGFF_00328,CDS,102,,,,hypothetical protein,Acc_IC
BLJGAGFF_00329,CDS,312,,,,hypothetical protein,Acc_IC
BLJGAGFF_00330,CDS,1539,,,,hypothetical protein,Acc_IC
BLJGAGFF_00331,CDS,429,,,,hypothetical protein,Acc_IC
BLJGAGFF_00332,CDS,855,,,,hypothetical protein,Acc_IC
BLJGAGFF_00333,CDS,438,ratA,,COG2867,Ribosome association toxin RatA,Acc_IC
BLJGAGFF_00334,CDS,447,smpB,,COG0691,SsrA-binding protein,Acc_IC
BLJGAGFF_00335,CDS,636,pdhR,,COG2186,Pyruvate dehydrogenase complex repressor,Acc_IC
BLJGAGFF_00336,CDS,588,hisB,,COG0131,Histidine biosynthesis bifunctional protein HisB,Acc_IC
BLJGAGFF_00337,CDS,1077,hisC_1,2.6.1.9,COG0079,Histidinol-phosphate aminotransferase,Acc_IC
BLJGAGFF_00338,CDS,1314,hisD,1.1.1.23,COG0141,Histidinol dehydrogenase,Acc_IC
BLJGAGFF_00339,CDS,645,hisG,2.4.2.17,COG0040,ATP phosphoribosyltransferase,Acc_IC
BLJGAGFF_00340,CDS,1437,,,,hypothetical protein,Acc_IC
BLJGAGFF_00341,CDS,1545,,,,hypothetical protein,Acc_IC
BLJGAGFF_00342,CDS,1275,,,,hypothetical protein,Acc_IC
BLJGAGFF_00343,CDS,2238,adiA,4.1.1.19,COG1982,Biodegradative arginine decarboxylase,Acc_IC
BLJGAGFF_00344,CDS,258,dcd,3.5.4.13,,dCTP deaminase,Acc_IC
BLJGAGFF_00345,CDS,264,,,,hypothetical protein,Acc_IC
BLJGAGFF_00346,CDS,762,yadH_1,,COG0842,Inner membrane transport permease YadH,Acc_IC
BLJGAGFF_00347,CDS,414,,,,hypothetical protein,Acc_IC
BLJGAGFF_00348,CDS,273,,,,hypothetical protein,Acc_IC
BLJGAGFF_00349,CDS,219,,,,hypothetical protein,Acc_IC
BLJGAGFF_00350,CDS,681,,,,hypothetical protein,Acc_IC
BLJGAGFF_00351,CDS,759,,,,hypothetical protein,Acc_IC
BLJGAGFF_00352,CDS,537,,,,hypothetical protein,Acc_IC
BLJGAGFF_00353,CDS,642,,,,hypothetical protein,Acc_IC
BLJGAGFF_00354,CDS,525,,,,hypothetical protein,Acc_IC
BLJGAGFF_00355,CDS,594,,,,hypothetical protein,Acc_IC
BLJGAGFF_00356,CDS,825,,,,hypothetical protein,Acc_IC
BLJGAGFF_00357,CDS,144,,,,hypothetical protein,Acc_IC
BLJGAGFF_00358,CDS,240,rplR,,COG0256,50S ribosomal protein L18,Acc_IC
BLJGAGFF_00359,CDS,525,rpsE,,COG0098,30S ribosomal protein S5,Acc_IC
BLJGAGFF_00360,CDS,183,rpmD,,,50S ribosomal protein L30,Acc_IC
BLJGAGFF_00361,CDS,435,rplO,,COG0200,50S ribosomal protein L15,Acc_IC
BLJGAGFF_00362,CDS,210,,,,hypothetical protein,Acc_IC
BLJGAGFF_00363,CDS,246,,,,hypothetical protein,Acc_IC
BLJGAGFF_00364,CDS,1758,,,,hypothetical protein,Acc_IC
BLJGAGFF_00365,CDS,807,,,,hypothetical protein,Acc_IC
BLJGAGFF_00366,CDS,303,,,,hypothetical protein,Acc_IC
BLJGAGFF_00367,CDS,1029,radA,3.6.4.-,COG1066,DNA repair protein RadA,Acc_IC
BLJGAGFF_00368,CDS,573,,,,hypothetical protein,Acc_IC
BLJGAGFF_00369,CDS,1368,hsdS_1,,COG0732,Type-1 restriction enzyme EcoKI specificity protein,Acc_IC
BLJGAGFF_00370,CDS,810,,,,hypothetical protein,Acc_IC
BLJGAGFF_00371,CDS,1527,,,,hypothetical protein,Acc_IC
BLJGAGFF_00372,CDS,141,,,,hypothetical protein,Acc_IC
BLJGAGFF_00373,CDS,222,,,,hypothetical protein,Acc_IC
BLJGAGFF_00374,CDS,480,ccmE,,COG2332,Cytochrome c-type biogenesis protein CcmE,Acc_IC
BLJGAGFF_00375,CDS,2004,ccmF,,COG1138,Cytochrome c-type biogenesis protein CcmF,Acc_IC
BLJGAGFF_00376,CDS,585,dsbE,,COG0526,Thiol:disulfide interchange protein DsbE,Acc_IC
BLJGAGFF_00377,CDS,486,,,,hypothetical protein,Acc_IC
BLJGAGFF_00378,CDS,1218,,,,hypothetical protein,Acc_IC
